"BreastCancer.TopK_median"	"BreastCancer.Scores_median"	"KidneyCancer.TopK_median"	"KidneyCancer.Scores_median"	"LungCancer.TopK_median"	"LungCancer.Scores_median"	"OvaryCancer.TopK_median"	"OvaryCancer.Scores_median"	"ProstateCancer.TopK_median"	"ProstateCancer.Scores_median"	"SkinCancer.TopK_median"	"SkinCancer.Scores_median"
"[DrgAdr] Poisoning (12.03.01.004) [ADReCS]"	"11"	"[DrgDis] Renal papillary cell carcinoma (RPC)[Intogen]"	"12"	"[DrgAdr] Poisoning (12.03.01.004) [ADReCS]"	"11"	"[DrgDis] ovarian carcinoma (EFO_0001075)[OpenTargets_RNA]"	"12"	"[DrgDis] prostate adenocarcinoma (EFO_0000673)[OpenTargets_literature]"	"12"	"[DrgAdr] Adverse reaction (08.06.01.018) [ADReCS]"	"11"
"[DrgDis] breast carcinoma (EFO_0000305)[OpenTargets_RNA]"	"12"	"[DrgDis] Chromophobe renal cell carcinoma (RCH)[Intogen]"	"13"	"[DrgDis] Lung adenocarcinoma (LUAD)[Intogen]"	"12"	"[DrgAdr] Chemical and Drug Induced Liver Injury (MESH:D056486) [CTD]"	"13"	"[DrgAdr] Cardiotoxicity (C0876994) [DisGeNET]"	"13"	"[DrgAdr] Neurotoxicity Syndromes (MESH:D020258) [CTD]"	"12"
"[DrgDis] Breast Cancer GSE3744[Enrichr_GeoDiseaseSig_Up]"	"13"	"[DrgAdr] Neurotoxicity Syndromes (MESH:D020258) [CTD]"	"14"	"[DrgDis] Carcinoma of lung (C0684249)[DisGeNET_curated]"	"13"	"[DrgDis] ovarian carcinoma (EFO_0001075)[OpenTargets_literature]"	"13"	"[DrgAdr] Chemical and Drug Induced Liver Injury (MESH:D056486) [CTD]"	"14"	"[DrgDis] Skin squamous cell carcinoma (SSCC)[Intogen]"	"13"
"[DrgAdr] Adverse reaction (08.06.01.018) [ADReCS]"	"14"	"[DrgAdr] Neurotoxicity (12.03.01.011) [ADReCS]"	"15"	"[DrgDis] Adenocarcinoma of lung GSE1037[Enrichr_GeoDiseaseSig_Down]"	"13"	"[DrgDis] Ovarian Carcinoma (C0029925)[DisGeNET_curated]"	"14"	"[DrgDis] prostate carcinoma (EFO_0001663)[OpenTargets_literature]"	"14"	"[DrgDis] skin squamous cell carcinoma (MONDO_0002529)[OpenTargets_literature]"	"13"
"[DrgDis] Breast adenocarcinoma (BRCA)[Intogen]"	"14"	"[DrgAdr] Cardiotoxicity (MESH:D066126) [CTD]"	"15"	"[DrgAdr] Cardiotoxicity (MESH:D066126) [CTD]"	"14"	"[DrgDis] Ovarian carcinoma (EFO_0001075)[ThETA]"	"14"	"[DrgDis] prostate cancer (MONDO_0008315)[OpenTargets_GA]"	"16"	"[DrgAdr] Chemical and Drug Induced Liver Injury (MESH:D056486) [CTD]"	"15"
"[DrgDis] Breast adenocarcinoma (C0858252)[DisGeNET_curated]"	"16"	"[DrgDis] Renal carcinoma (EFO:0002890)[ThETA]"	"15"	"[DrgDis] Small cell carcinoma of lung (C0149925)[DisGeNET_curated]"	"15"	"[DrgDis] Ovarian Endometrioid Adenocarcinoma (EFO_1000416)[OpenTargets_literature]"	"17"	"[DrgDis] Adenocarcinoma of prostate (C0007112)[DisGeNET_curated]"	"17"	"[DrgDis] skin carcinoma (EFO_0009259)[OpenTargets_literature]"	"16"
"[DrgAdr] Chemically-Induced Liver Toxicity (C4279912) [DisGeNET]"	"17"	"[DrgDis] Renal clear cell carcinoma (RCCC)[Intogen]"	"16"	"[DrgDis] Small-cell lung cancer (SCLC)[Intogen]"	"17"	"[DrgDis] Ovarian Serous Adenocarcinoma (C1335177)[DisGeNET_curated]"	"17"	"[DrgAdr] Adverse reaction (08.06.01.018) [ADReCS]"	"17"	"[DrgDis] Skin basal cell carcinoma (SBCC)[Intogen]"	"17"
"[DrgDis] Breast carcinoma (EFO_0000305)[ThETA]"	"19"	"[DrgAdr] Neurotoxicity Syndromes (C0235032) [DisGeNET]"	"17"	"[DrgAdr] Cardiotoxicity (C0876994) [DisGeNET]"	"18"	"[DrgDis] ovarian cancer (MONDO_0008170)[OpenTargets_GA]"	"19"	"[DrgDis] prostate carcinoma (EFO_0001663)[OpenTargets_RNA]"	"17"	"[DrgDis] Merkel cell skin cancer (EFO_1001471)[OpenTargets_literature]"	"18"
"[DrgAdr] Cardiotoxicity (MESH:D066126) [CTD]"	"20"	"[DrgDis] kidney cancer (MONDO_0002367)[OpenTargets_GA]"	"17"	"[DrgAdr] Drug toxicity (C0013221) [DisGeNET]"	"20"	"[DrgAdr] Neurotoxicity Syndromes (C0235032) [DisGeNET]"	"19"	"[DrgDis] Prostatic Neoplasms[PharmGKB_associated]"	"18"	"[DrgDis] Stage IV Skin Melanoma (C1321872)[DisGeNET_curated]"	"19"
"[DrgAdr] Neurotoxicity Syndromes (MESH:D020258) [CTD]"	"21"	"[DrgDis] kidney neoplasm (EFO_0003865)[OpenTargets_GA]"	"19"	"[DrgAdr] Adverse reaction (08.06.01.018) [ADReCS]"	"21"	"[DrgDis] Ovarian Mucinous Adenocarcinoma (C1335167)[DisGeNET_curated]"	"20"	"[DrgDis] prostate adenocarcinoma (EFO_0000673)[OpenTargets_RNA]"	"20"	"[DrgAdr] Poisoning (12.03.01.004) [ADReCS]"	"19"
"[DrgDis] Breast Carcinoma (C0678222)[DisGeNET_curated]"	"21"	"[DrgAdr] Chemically-Induced Liver Toxicity (C4279912) [DisGeNET]"	"20"	"[DrgDis] lung carcinoma (EFO_0001071)[ThETA]"	"21"	"[DrgAdr] Poisoning (12.03.01.004) [ADReCS]"	"20"	"[DrgDis] metastatic prostate cancer (EFO_0000196)[OpenTargets_literature]"	"20"	"[DrgAdr] Chemically-Induced Liver Toxicity (C4279912) [DisGeNET]"	"21"
"[DrgDis] breast tumor luminal (EFO_0000306)[OpenTargets_literature]"	"22"	NA	NA	"[DrgDis] small cell lung carcinoma (EFO_0000702)[OpenTargets_RNA]"	"22"	"[DrgAdr] Cardiotoxicity (C0876994) [DisGeNET]"	"21"	"[DrgDis] Prostate Small Cell Carcinoma (EFO_1000499)[OpenTargets_literature]"	"21"	NA	NA
"[DrgDis] Breast Cancer GSE3744[Enrichr_GeoDiseaseSig_Down]"	"23"	NA	NA	"[DrgDis] Lung neuroendocrine cancer (LNET)[Intogen]"	"22"	"[DrgDis] Ovarian clear cell carcinoma (C3544205)[DisGeNET_curated]"	"21"	"[DrgDis] Cancer of prostate GSE1413[Enrichr_GeoDiseaseSig_Up]"	"22"	NA	NA
"[DrgDis] breast carcinoma (EFO_0000305)[OpenTargets_GA]"	"23"	NA	NA	"[DrgAdr] Neurotoxicity Syndromes (MESH:D020258) [CTD]"	"23"	"[DrgDis] ovarian carcinoma (EFO_0001075)[OpenTargets_GA]"	"22"	"[DrgDis] Prostate carcinoma (EFO_0001663)[ThETA]"	"23"	NA	NA
"[DrgAdr] Chemical and Drug Induced Liver Injury (MESH:D056486) [CTD]"	"23"	NA	NA	"[DrgDis] lung carcinoma (EFO_0001071)[OpenTargets_literature]"	"24"	"[DrgDis] Ovarian adenocarcinoma (C0948216)[DisGeNET_curated]"	"24"	"[DrgAdr] Neurotoxicity Syndromes (MESH:D020258) [CTD]"	"24"	NA	NA
"[DrgDis] Invasive Ductal Breast Carcinoma (C1134719)[DisGeNET_curated]"	"24"	NA	NA	"[DrgDis] lung cancer (MONDO_0008903)[OpenTargets_literature]"	"26"	"[DrgDis] ovarian endometrial cancer (MONDO_0003812)[OpenTargets_literature]"	"24"	"[DrgAdr] Chemically-Induced Liver Toxicity (C4279912) [DisGeNET]"	"26"	NA	NA
"[DrgDis] Inflammatory Breast Carcinoma (C0278601)[DisGeNET_curated]"	"26"	NA	NA	"[DrgDis] non-small cell lung carcinoma (EFO_0003060)[OpenTargets_literature]"	"27"	"[DrgAdr] Adverse reaction (08.06.01.018) [ADReCS]"	"26"	"[DrgAdr] Drug toxicity (C0013221) [DisGeNET]"	"27"	NA	NA
"[DrgDis] triple-negative breast cancer (EFO_0005537)[OpenTargets_GA]"	"27"	NA	NA	"[DrgDis] Non small cell lung cancer (NSCLC)[Intogen]"	"27"	"[DrgDis] Endometrioid carcinoma ovary (C0346163)[DisGeNET_curated]"	"28"	NA	NA	NA	NA
"[DrgDis] Triple Negative Breast Neoplasms (C3539878)[DisGeNET_curated]"	"28"	NA	NA	"[DrgDis] non-small cell lung carcinoma (EFO_0003060)[OpenTargets_GA]"	"28"	"[DrgDis] Ovarian Neoplasms[PharmGKB_associated]"	"29"	NA	NA	NA	NA
"[DrgDis] breast cancer (MONDO_0007254)[OpenTargets_GA]"	"29"	NA	NA	"[DrgDis] lung carcinoma (EFO_0001071)[OpenTargets_GA]"	"29"	"[DrgDis] Small cell carcinoma of ovary (C2212006)[DisGeNET_curated]"	"30"	NA	NA	NA	NA
"[DrgAdr] Cardiotoxicity (C0876994) [DisGeNET]"	"30"	NA	NA	"[DrgAdr] Chemical and Drug Induced Liver Injury (MESH:D056486) [CTD]"	"29"	NA	NA	NA	NA	NA	NA
"[DrgDis] Sporadic Breast Carcinoma (C1336076)[DisGeNET_curated]"	"32"	NA	NA	"[DrgDis] lung cancer (MONDO_0008903)[OpenTargets_GA]"	"30"	NA	NA	NA	NA	NA	NA
"[DrgDis] Breast Neoplasms, Male[PharmGKB_associated]"	"32"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
