"BreastCancer.TopK_median"	"BreastCancer.Scores_median"	"KidneyCancer.TopK_median"	"KidneyCancer.Scores_median"	"LungCancer.TopK_median"	"LungCancer.Scores_median"	"OvaryCancer.TopK_median"	"OvaryCancer.Scores_median"	"ProstateCancer.TopK_median"	"ProstateCancer.Scores_median"	"SkinCancer.TopK_median"	"SkinCancer.Scores_median"
"[proximity_shortest] Breast adenocarcinoma (C0858252)[DisGeNET_curated]"	" 12"	"[proximity_shortest] Chromophobe renal cell carcinoma (RCH)[Intogen]"	"14"	"[proximity_closest] non-small cell lung carcinoma (EFO_0003060)[OpenTargets_literature]"	" 14"	"[proximity_shortest] Ovarian Endometrioid Adenocarcinoma (EFO_1000416)[OpenTargets_literature]"	" 14"	"[proximity_shortest] prostate adenocarcinoma (EFO_0000673)[OpenTargets_literature]"	"11"	"[proximity_shortest] skin carcinoma (EFO_0009259)[OpenTargets_literature]"	"11"
"[proximity_shortest] Breast Cancer GSE2429[Enrichr_GeoDiseaseSig_Down]"	" 12"	"[proximity_closest] Renal clear cell carcinoma (RCCC)[Intogen]"	"14"	"[proximity_closest] Lung squamous cell carcinoma (LUSC)[Intogen]"	" 16"	"[proximity_kernel] ovarian carcinoma (EFO_0001075)[OpenTargets_GA]"	" 15"	"[proximity_shortest] prostate carcinoma (EFO_0001663)[OpenTargets_literature]"	"12"	"[proximity_kernel] Stage IV Skin Melanoma (C1321872)[DisGeNET_curated]"	"13"
"[proximity_kernel] Triple Negative Breast Neoplasms (C3539878)[DisGeNET_curated]"	" 14"	"[proximity_closest] kidney cancer (MONDO_0002367)[OpenTargets_literature]"	"15"	"[proximity_shortest] non-small cell lung carcinoma (EFO_0003060)[OpenTargets_GA]"	" 16"	"[proximity_kernel] Ovarian Neoplasms[PharmGKB_associated]"	" 15"	"[proximity_closest] prostate adenocarcinoma (EFO_0000673)[OpenTargets_literature]"	"12"	"[proximity_shortest] Cutaneous melanoma of the skin (CM)[Intogen]"	"13"
"[proximity_closest] Malignant neoplasm of breast (C0006142)[DisGeNET_curated]"	" 15"	"[proximity_closest] Renal papillary cell carcinoma (RPC)[Intogen]"	"17"	"[proximity_shortest] small cell lung carcinoma (EFO_0000702)[OpenTargets_literature]"	" 16"	"[proximity_closest] Ovarian clear cell carcinoma (C3544205)[DisGeNET_curated]"	" 18"	"[proximity_kernel] Cancer of prostate GSE1413[Enrichr_GeoDiseaseSig_Down]"	"13"	"[proximity_shortest] Skin squamous cell carcinoma (SSCC)[Intogen]"	"14"
"[proximity_separation] Breast adenocarcinoma (BRCA)[Intogen]"	" 16"	"[proximity_separation] Renal clear cell carcinoma (RCCC)[Intogen]"	"18"	"[proximity_shortest] Lung squamous cell carcinoma (LUSC)[Intogen]"	" 17"	"[proximity_closest] ovarian carcinoma (EFO_0001075)[OpenTargets_RNA]"	" 20"	"[proximity_closest] Prostate adenocarcinoma (PRAD)[Intogen]"	"13"	"[proximity_shortest] Stage IV Skin Melanoma (C1321872)[DisGeNET_curated]"	"17"
"[proximity_kernel] Breast carcinoma (EFO_0000305)[ThETA]"	" 17"	"[proximity_shortest] Renal papillary cell carcinoma (RPC)[Intogen]"	"18"	"[proximity_closest] small cell lung carcinoma (EFO_0000702)[OpenTargets_literature]"	" 17"	"[proximity_shortest] ovarian carcinoma (EFO_0001075)[OpenTargets_GA]"	" 20"	"[proximity_shortest] metastatic prostate cancer (EFO_0000196)[OpenTargets_literature]"	"16"	"[proximity_separation] In situ melanoma of skin GSE4587[Enrichr_GeoDiseaseSig_Down]"	"18"
"[proximity_shortest] Triple Negative Breast Neoplasms (C3539878)[DisGeNET_curated]"	" 19"	"[proximity_shortest] Renal carcinoma (EFO:0002890)[ThETA]"	"19"	"[proximity_shortest] Carcinoma of lung (C0684249)[DisGeNET_curated]"	" 18"	"[proximity_shortest] Malignant neoplasm of ovary (C1140680)[DisGeNET_curated]"	" 21"	"[proximity_kernel] Prostate carcinoma (EFO_0001663)[ThETA]"	"18"	"[proximity_shortest] Merkel cell skin cancer (EFO_1001471)[OpenTargets_literature]"	"18"
"[proximity_kernel] Inflammatory Breast Carcinoma (C0278601)[DisGeNET_curated]"	" 19"	"[proximity_separation] Carcinoma, Renal Cell[PharmGKB_associated]"	"19"	"[proximity_kernel] small cell lung carcinoma (EFO_0000702)[OpenTargets_RNA]"	" 20"	"[proximity_shortest] Ovarian Carcinoma (C0029925)[DisGeNET_curated]"	" 21"	"[proximity_shortest] prostate adenocarcinoma (EFO_0000673)[OpenTargets_RNA]"	"19"	"[proximity_separation] Merkel cell skin cancer (EFO_1001471)[OpenTargets_literature]"	"21"
"[proximity_shortest] breast carcinoma (EFO_0000305)[OpenTargets_literature]"	" 22"	"[proximity_kernel] Kidney Neoplasm (C0022665)[DisGeNET_curated]"	"20"	"[proximity_closest] Adenocarcinoma of lung GSE1037[Enrichr_GeoDiseaseSig_Up]"	" 20"	"[proximity_separation] Ovary cancer (OV)[Intogen]"	" 21"	"[proximity_closest] Cancer of prostate GSE1413[Enrichr_GeoDiseaseSig_Up]"	"21"	"[proximity_closest] skin squamous cell carcinoma (MONDO_0002529)[OpenTargets_literature]"	"21"
"[proximity_shortest] Breast Neoplasms[PharmGKB_associated]"	" 22"	"[proximity_shortest] Kidney Neoplasm (C0022665)[DisGeNET_curated]"	"21"	"[proximity_kernel] Non small cell lung cancer (NSCLC)[Intogen]"	" 21"	"[proximity_closest] Ovarian carcinoma (EFO_0001075)[ThETA]"	" 22"	"[proximity_shortest] prostate adenocarcinoma (EFO_0000673)[OpenTargets_GA]"	"21"	"[proximity_closest] In situ melanoma of skin GSE4587[Enrichr_GeoDiseaseSig_Up]"	"23"
"[proximity_kernel] Breast Cancer GSE3744[Enrichr_GeoDiseaseSig_Down]"	" 23"	"[proximity_shortest] kidney cancer (MONDO_0002367)[OpenTargets_GA]"	"22"	"[proximity_kernel] Lung neuroendocrine cancer (LNET)[Intogen]"	" 22"	"[proximity_kernel] Carcinoma, Ovarian Epithelial (C4721610)[DisGeNET_curated]"	" 23"	"[proximity_separation] Prostate adenocarcinoma (PRAD)[Intogen]"	"23"	"[proximity_shortest] Skin basal cell carcinoma (SBCC)[Intogen]"	"24"
"[proximity_shortest] Invasive Ductal Breast Carcinoma (C1134719)[DisGeNET_curated]"	" 24"	"[proximity_closest] Chromophobe renal cell carcinoma (RCH)[Intogen]"	"22"	"[proximity_shortest] lung carcinoma (EFO_0001071)[ThETA]"	" 26"	"[proximity_kernel] ovarian endometrial cancer (MONDO_0003812)[OpenTargets_literature]"	" 23"	"[proximity_closest] prostate cancer (MONDO_0008315)[OpenTargets_literature]"	"24"	"[proximity_separation] Stage IV Skin Melanoma (C1321872)[DisGeNET_curated]"	"25"
"[proximity_kernel] breast cancer (MONDO_0007254)[OpenTargets_literature]"	" 24"	"[proximity_shortest] kidney neoplasm (EFO_0003865)[OpenTargets_GA]"	"22"	"[proximity_closest] Non small cell lung cancer (NSCLC)[Intogen]"	" 26"	"[proximity_shortest] Ovarian Neoplasms[PharmGKB_associated]"	" 24"	"[proximity_shortest] Adenocarcinoma of prostate (C0007112)[DisGeNET_curated]"	"24"	"[proximity_separation] Cutaneous melanoma of the skin (CM)[Intogen]"	"26"
"[proximity_shortest] breast tumor luminal (EFO_0000306)[OpenTargets_literature]"	" 25"	"[proximity_kernel] kidney neoplasm (EFO_0003865)[OpenTargets_GA]"	"23"	"[proximity_shortest] lung cancer (MONDO_0008903)[OpenTargets_literature]"	" 28"	"[proximity_shortest] Ovarian carcinoma (EFO_0001075)[ThETA]"	" 25"	"[proximity_closest] prostate adenocarcinoma (EFO_0000673)[OpenTargets_RNA]"	"25"	"[proximity_closest] Cutaneous melanoma of the skin (CM)[Intogen]"	"26"
"[proximity_closest] breast carcinoma (EFO_0000305)[OpenTargets_GA]"	" 28"	"[proximity_separation] Chromophobe renal cell carcinoma (RCH)[Intogen]"	"25"	"[proximity_shortest] Carcinoma, Non-Small-Cell Lung[PharmGKB_associated]"	" 29"	"[proximity_closest] ovarian cancer (MONDO_0008170)[OpenTargets_GA]"	" 26"	"[proximity_shortest] Prostate adenocarcinoma (PRAD)[Intogen]"	"26"	"[proximity_kernel] skin cancer (MONDO_0002898)[OpenTargets_literature]"	"27"
"[proximity_centre] Breast Neoplasms[PharmGKB_associated]"	" 28"	"[proximity_kernel] kidney cancer (MONDO_0002367)[OpenTargets_literature]"	"25"	"[proximity_closest] small cell lung carcinoma (EFO_0000702)[OpenTargets_RNA]"	" 31"	"[proximity_closest] ovarian carcinoma (EFO_0001075)[OpenTargets_literature]"	" 28"	"[proximity_shortest] Prostatic Neoplasms[PharmGKB_associated]"	"27"	"[proximity_closest] Malignant neoplasm of skin (C0007114)[DisGeNET_curated]"	"27"
"[proximity_closest] Breast Cancer GSE3744[Enrichr_GeoDiseaseSig_Down]"	" 30"	"[proximity_kernel] Renal papillary cell carcinoma (RPC)[Intogen]"	"26"	"[proximity_shortest] Lung adenocarcinoma (LUAD)[Intogen]"	" 31"	"[proximity_shortest] Ovarian adenocarcinoma (C0948216)[DisGeNET_curated]"	" 29"	"[proximity_closest] prostate carcinoma (EFO_0001663)[OpenTargets_RNA]"	"27"	"[proximity_closest] Skin basal cell carcinoma (SBCC)[Intogen]"	"28"
"[proximity_closest] Breast Carcinoma (C0678222)[DisGeNET_curated]"	" 30"	"[proximity_centre] Carcinoma, Renal Cell[PharmGKB_associated]"	"27"	"[proximity_kernel] lung carcinoma (EFO_0001071)[ThETA]"	" 34"	"[proximity_closest] Ovarian Mucinous Adenocarcinoma (C1335167)[DisGeNET_curated]"	" 30"	"[proximity_shortest] prostate carcinoma (EFO_0001663)[OpenTargets_RNA]"	"30"	"[proximity_closest] skin cancer (MONDO_0002898)[OpenTargets_literature]"	"29"
"[proximity_shortest] triple-negative breast cancer (EFO_0005537)[OpenTargets_literature]"	" 32"	"[proximity_kernel] Carcinoma, Renal Cell[PharmGKB_associated]"	"27"	"[proximity_kernel] Small cell carcinoma of lung (C0149925)[DisGeNET_curated]"	" 35"	"[proximity_shortest] Ovarian Mucinous Adenocarcinoma (C1335167)[DisGeNET_curated]"	" 30"	"[proximity_shortest] prostate cancer (MONDO_0008315)[OpenTargets_GA]"	"32"	"[proximity_shortest] skin squamous cell carcinoma (MONDO_0002529)[OpenTargets_literature]"	"32"
"[proximity_shortest] breast carcinoma (EFO_0000305)[OpenTargets_RNA]"	" 32"	"[proximity_shortest] renal carcinoma (EFO_0002890)[OpenTargets_literature]"	"29"	"[proximity_shortest] Small cell carcinoma of lung (C0149925)[DisGeNET_curated]"	" 35"	"[proximity_closest] Ovarian Endometrioid Adenocarcinoma (EFO_1000416)[OpenTargets_literature]"	" 31"	"[proximity_shortest] Prostate carcinoma (EFO_0001663)[ThETA]"	"32"	"[proximity_shortest] Malignant neoplasm of skin (C0007114)[DisGeNET_curated]"	"33"
"[proximity_shortest] Breast Cancer GSE3744[Enrichr_GeoDiseaseSig_Down]"	" 32"	"[proximity_closest] kidney cancer (MONDO_0002367)[OpenTargets_GA]"	"30"	"[proximity_shortest] small cell lung carcinoma (EFO_0000702)[OpenTargets_RNA]"	" 36"	"[proximity_closest] Carcinoma, Ovarian Epithelial (C4721610)[DisGeNET_curated]"	" 34"	"[proximity_separation] Prostate carcinoma (EFO_0001663)[ThETA]"	"33"	"[proximity_closest] Stage IV Skin Melanoma (C1321872)[DisGeNET_curated]"	"33"
"[proximity_closest] Breast Cancer GSE2429[Enrichr_GeoDiseaseSig_Down]"	" 33"	"[proximity_kernel] renal carcinoma (EFO_0002890)[OpenTargets_literature]"	"32"	"[proximity_kernel] Carcinoma of lung (C0684249)[DisGeNET_curated]"	" 36"	"[proximity_centre] Ovarian carcinoma (EFO_0001075)[ThETA]"	" 34"	"[proximity_closest] prostate carcinoma (EFO_0001663)[OpenTargets_literature]"	"33"	"[proximity_kernel] Merkel cell skin cancer (EFO_1001471)[OpenTargets_literature]"	"34"
"[proximity_separation] Breast Neoplasms[PharmGKB_associated]"	" 35"	"[proximity_centre] Renal clear cell carcinoma (RCCC)[Intogen]"	"32"	"[proximity_closest] lung cancer (MONDO_0008903)[OpenTargets_literature]"	" 36"	"[proximity_shortest] ovarian carcinoma (EFO_0001075)[OpenTargets_literature]"	" 36"	"[proximity_closest] Cancer of prostate GSE1413[Enrichr_GeoDiseaseSig_Down]"	"35"	"[proximity_shortest] skin cancer (MONDO_0002898)[OpenTargets_literature]"	"35"
"[proximity_separation] breast carcinoma (EFO_0000305)[OpenTargets_GA]"	" 35"	"[proximity_centre] Kidney Neoplasm (C0022665)[DisGeNET_curated]"	"34"	"[proximity_kernel] non-small cell lung carcinoma (EFO_0003060)[OpenTargets_GA]"	" 37"	"[proximity_shortest] ovarian endometrial cancer (MONDO_0003812)[OpenTargets_literature]"	" 37"	"[proximity_closest] Adenocarcinoma of prostate (C0007112)[DisGeNET_curated]"	"36"	"[proximity_centre] Skin basal cell carcinoma (SBCC)[Intogen]"	"35"
"[proximity_closest] triple-negative breast cancer (EFO_0005537)[OpenTargets_literature]"	" 35"	"[proximity_closest] Renal carcinoma (EFO:0002890)[ThETA]"	"35"	"[proximity_closest] Small cell carcinoma of lung (C0149925)[DisGeNET_curated]"	" 37"	"[proximity_shortest] ovarian cancer (MONDO_0008170)[OpenTargets_literature]"	" 38"	"[proximity_kernel] prostate cancer (MONDO_0008315)[OpenTargets_GA]"	"36"	"[proximity_closest] skin carcinoma (EFO_0009259)[OpenTargets_literature]"	"36"
"[proximity_closest] breast cancer (MONDO_0007254)[OpenTargets_GA]"	" 36"	"[proximity_centre] Renal papillary cell carcinoma (RPC)[Intogen]"	"37"	"[proximity_closest] Carcinoma of lung (C0684249)[DisGeNET_curated]"	" 38"	"[proximity_shortest] Ovarian clear cell carcinoma (C3544205)[DisGeNET_curated]"	" 39"	"[proximity_shortest] prostate carcinoma (EFO_0001663)[OpenTargets_GA]"	"36"	"[proximity_centre] In situ melanoma of skin GSE4587[Enrichr_GeoDiseaseSig_Up]"	"37"
"[proximity_closest] breast carcinoma (EFO_0000305)[OpenTargets_RNA]"	" 36"	"[proximity_closest] Carcinoma, Renal Cell[PharmGKB_associated]"	"37"	"[proximity_closest] Lung neuroendocrine cancer (LNET)[Intogen]"	" 39"	"[proximity_shortest] ovarian carcinoma (EFO_0001075)[OpenTargets_RNA]"	" 39"	"[proximity_closest] prostate adenocarcinoma (EFO_0000673)[OpenTargets_GA]"	"37"	"[proximity_centre] Cutaneous melanoma of the skin (CM)[Intogen]"	"37"
"[proximity_shortest] Inflammatory Breast Carcinoma (C0278601)[DisGeNET_curated]"	" 36"	"[proximity_centre] kidney cancer (MONDO_0002367)[OpenTargets_literature]"	"38"	"[proximity_kernel] Small-cell lung cancer (SCLC)[Intogen]"	" 39"	"[proximity_kernel] ovarian clear cell cancer (MONDO_0000548)[OpenTargets_literature]"	" 39"	"[proximity_closest] Prostatic Neoplasms[PharmGKB_associated]"	"39"	"[proximity_shortest] In situ melanoma of skin GSE4587[Enrichr_GeoDiseaseSig_Down]"	"38"
"[proximity_shortest] Breast adenocarcinoma (BRCA)[Intogen]"	" 38"	"[proximity_centre] kidney neoplasm (EFO_0003865)[OpenTargets_GA]"	"38"	"[proximity_closest] Adenocarcinoma of lung GSE1037[Enrichr_GeoDiseaseSig_Down]"	" 40"	"[proximity_centre] Ovarian Neoplasms[PharmGKB_associated]"	" 42"	"[proximity_shortest] Cancer of prostate GSE1413[Enrichr_GeoDiseaseSig_Down]"	"40"	"[proximity_kernel] Cutaneous melanoma of the skin (CM)[Intogen]"	"39"
"[proximity_shortest] Breast Cancer GSE2429[Enrichr_GeoDiseaseSig_Up]"	" 40"	"[proximity_centre] Chromophobe renal cell carcinoma (RCH)[Intogen]"	"38"	"[proximity_centre] lung carcinoma (EFO_0001071)[OpenTargets_RNA]"	" 40"	"[proximity_closest] Malignant neoplasm of ovary (C1140680)[DisGeNET_curated]"	" 42"	"[proximity_shortest] Cancer of prostate GSE1413[Enrichr_GeoDiseaseSig_Up]"	"41"	"[proximity_closest] In situ melanoma of skin GSE4587[Enrichr_GeoDiseaseSig_Down]"	"39"
"[proximity_shortest] Sporadic Breast Carcinoma (C1336076)[DisGeNET_curated]"	" 43"	"[proximity_closest] kidney neoplasm (EFO_0003865)[OpenTargets_GA]"	"38"	"[proximity_shortest] Non small cell lung cancer (NSCLC)[Intogen]"	" 41"	"[proximity_shortest] Small cell carcinoma of ovary (C2212006)[DisGeNET_curated]"	" 43"	"[proximity_closest] prostate cancer (MONDO_0008315)[OpenTargets_GA]"	"41"	"[proximity_centre] In situ melanoma of skin GSE4587[Enrichr_GeoDiseaseSig_Down]"	"39"
"[proximity_shortest] Breast carcinoma (EFO_0000305)[ThETA]"	" 43"	"[proximity_separation] Renal carcinoma (EFO:0002890)[ThETA]"	"39"	"[proximity_centre] lung carcinoma (EFO_0001071)[ThETA]"	" 41"	"[proximity_separation] ovarian endometrial cancer (MONDO_0003812)[OpenTargets_literature]"	" 44"	"[proximity_closest] Prostate Small Cell Carcinoma (EFO_1000499)[OpenTargets_literature]"	"42"	"[proximity_closest] Merkel cell skin cancer (EFO_1001471)[OpenTargets_literature]"	"40"
"[proximity_kernel] breast cancer (MONDO_0007254)[OpenTargets_GA]"	" 46"	"[proximity_shortest] Carcinoma, Renal Cell[PharmGKB_associated]"	"39"	"[proximity_kernel] Adenocarcinoma of lung GSE1037[Enrichr_GeoDiseaseSig_Down]"	" 42"	"[proximity_shortest] Ovarian Serous Adenocarcinoma (C1335177)[DisGeNET_curated]"	" 46"	"[proximity_centre] Prostate adenocarcinoma (PRAD)[Intogen]"	"43"	"[proximity_centre] Stage IV Skin Melanoma (C1321872)[DisGeNET_curated]"	"40"
"[proximity_closest] Breast Cancer GSE2429[Enrichr_GeoDiseaseSig_Up]"	" 46"	"[proximity_centre] kidney cancer (MONDO_0002367)[OpenTargets_GA]"	"42"	"[proximity_kernel] Lung adenocarcinoma (LUAD)[Intogen]"	" 43"	"[proximity_centre] Ovary cancer (OV)[Intogen]"	" 46"	"[proximity_centre] prostate adenocarcinoma (EFO_0000673)[OpenTargets_RNA]"	"44"	"[proximity_centre] Merkel cell skin cancer (EFO_1001471)[OpenTargets_literature]"	"41"
"[proximity_closest] breast carcinoma (EFO_0000305)[OpenTargets_literature]"	" 47"	"[proximity_centre] Renal carcinoma (EFO:0002890)[ThETA]"	"43"	"[proximity_centre] non-small cell lung carcinoma (EFO_0003060)[OpenTargets_RNA]"	" 43"	"[proximity_kernel] Ovary cancer (OV)[Intogen]"	" 48"	"[proximity_closest] Prostate carcinoma (EFO_0001663)[ThETA]"	"44"	"[proximity_centre] Skin squamous cell carcinoma (SSCC)[Intogen]"	"42"
"[proximity_separation] Breast Carcinoma (C0678222)[DisGeNET_curated]"	" 47"	"[proximity_centre] kidney neoplasm (EFO_0003865)[OpenTargets_literature]"	"44"	"[proximity_shortest] lung carcinoma (EFO_0001071)[OpenTargets_literature]"	" 44"	"[proximity_kernel] ovarian carcinoma (EFO_0001075)[OpenTargets_RNA]"	" 49"	"[proximity_closest] Malignant neoplasm of prostate (C0376358)[DisGeNET_curated]"	"46"	"[proximity_separation] skin carcinoma (EFO_0009259)[OpenTargets_literature]"	"43"
"[proximity_centre] Breast adenocarcinoma (BRCA)[Intogen]"	" 49"	"[proximity_closest] Kidney Neoplasm (C0022665)[DisGeNET_curated]"	"44"	"[proximity_separation] Small-cell lung cancer (SCLC)[Intogen]"	" 45"	"[proximity_closest] Ovarian adenocarcinoma (C0948216)[DisGeNET_curated]"	" 49"	"[proximity_centre] prostate carcinoma (EFO_0001663)[OpenTargets_RNA]"	"46"	"[proximity_separation] Malignant neoplasm of skin (C0007114)[DisGeNET_curated]"	"44"
"[proximity_closest] triple-negative breast cancer (EFO_0005537)[OpenTargets_GA]"	" 50"	"[proximity_separation] Kidney Neoplasm (C0022665)[DisGeNET_curated]"	"45"	"[proximity_centre] non-small cell lung carcinoma (EFO_0003060)[OpenTargets_GA]"	" 46"	"[proximity_kernel] Ovarian adenocarcinoma (C0948216)[DisGeNET_curated]"	" 51"	"[proximity_kernel] Adenocarcinoma of prostate (C0007112)[DisGeNET_curated]"	"47"	"[proximity_kernel] In situ melanoma of skin GSE4587[Enrichr_GeoDiseaseSig_Up]"	"46"
"[proximity_closest] Invasive Ductal Breast Carcinoma (C1134719)[DisGeNET_curated]"	" 52"	"[proximity_kernel] kidney neoplasm (EFO_0003865)[OpenTargets_literature]"	"46"	"[proximity_shortest] Small-cell lung cancer (SCLC)[Intogen]"	" 47"	"[proximity_kernel] Ovarian Mucinous Adenocarcinoma (C1335167)[DisGeNET_curated]"	" 52"	"[proximity_centre] prostate adenocarcinoma (EFO_0000673)[OpenTargets_GA]"	"47"	"[proximity_centre] skin cancer (MONDO_0002898)[OpenTargets_literature]"	"46"
"[proximity_centre] breast tumor luminal (EFO_0000306)[OpenTargets_literature]"	" 53"	"[proximity_centre] renal carcinoma (EFO_0002890)[OpenTargets_literature]"	"48"	"[proximity_centre] Lung adenocarcinoma (LUAD)[Intogen]"	" 49"	"[proximity_closest] Endometrioid carcinoma ovary (C0346163)[DisGeNET_curated]"	" 53"	"[proximity_separation] prostate carcinoma (EFO_0001663)[OpenTargets_RNA]"	"50"	"[proximity_centre] skin squamous cell carcinoma (MONDO_0002529)[OpenTargets_literature]"	"47"
"[proximity_closest] Breast Neoplasms, Male[PharmGKB_associated]"	" 53"	"[proximity_separation] kidney neoplasm (EFO_0003865)[OpenTargets_GA]"	"51"	"[proximity_closest] Lung adenocarcinoma (LUAD)[Intogen]"	" 49"	"[proximity_closest] Small cell carcinoma of ovary (C2212006)[DisGeNET_curated]"	" 53"	"[proximity_closest] prostate carcinoma (EFO_0001663)[OpenTargets_GA]"	"51"	"[proximity_centre] skin carcinoma (EFO_0009259)[OpenTargets_literature]"	"47"
