"BreastCancer.TopK_median"	"BreastCancer.Scores_median"	"KidneyCancer.TopK_median"	"KidneyCancer.Scores_median"	"LungCancer.TopK_median"	"LungCancer.Scores_median"	"OvaryCancer.TopK_median"	"OvaryCancer.Scores_median"	"ProstateCancer.TopK_median"	"ProstateCancer.Scores_median"	"SkinCancer.TopK_median"	"SkinCancer.Scores_median"
"[DrgDis] Breast Cancer GSE3744[Enrichr_GeoDiseaseSig_Down]"	"12"	"[DrgAdr] Adverse reaction (08.06.01.018) [ADReCS]"	"12"	"[DrgAdr] Cardiotoxicity (C0876994) [DisGeNET]"	"11"	"[DrgDis] ovarian endometrial cancer (MONDO_0003812)[OpenTargets_literature]"	"12"	"[DrgDis] prostate carcinoma (EFO_0001663)[OpenTargets_GA]"	"12"	"[DrgDis] In situ melanoma of skin GSE4587[Enrichr_GeoDiseaseSig_Down]"	"12"
"[DrgDis] Inflammatory Breast Carcinoma (C0278601)[DisGeNET_curated]"	"14"	"[DrgAdr] Poisoning (12.03.01.004) [ADReCS]"	"13"	"[DrgDis] lung carcinoma (EFO_0001071)[OpenTargets_RNA]"	"13"	"[DrgAdr] Neurotoxicity (12.03.01.011) [ADReCS]"	"14"	"[DrgDis] prostate adenocarcinoma (EFO_0000673)[OpenTargets_RNA]"	"13"	"[DrgDis] Skin squamous cell carcinoma (SSCC)[Intogen]"	"12"
"[DrgDis] breast tumor luminal (EFO_0000306)[OpenTargets_literature]"	"14"	"[DrgAdr] Neurotoxicity (12.03.01.011) [ADReCS]"	"14"	"[DrgDis] Small-cell lung cancer (SCLC)[Intogen]"	"15"	"[DrgDis] Ovarian Neoplasms[PharmGKB_associated]"	"15"	"[DrgAdr] Chemically-Induced Liver Toxicity (C4279912) [DisGeNET]"	"14"	"[DrgAdr] Chemically-Induced Liver Toxicity (C4279912) [DisGeNET]"	"14"
"[DrgDis] Malignant neoplasm of breast (C0006142)[DisGeNET_curated]"	"14"	"[DrgAdr] Neurotoxicity Syndromes (MESH:D020258) [CTD]"	"15"	"[DrgAdr] Neurotoxicity (12.03.01.011) [ADReCS]"	"16"	"[DrgDis] Malignant neoplasm of ovary (C1140680)[DisGeNET_curated]"	"16"	"[DrgDis] Cancer of prostate GSE1413[Enrichr_GeoDiseaseSig_Down]"	"14"	"[DrgAdr] Neurotoxicity Syndromes (C0235032) [DisGeNET]"	"15"
"[DrgDis] Triple Negative Breast Neoplasms (C3539878)[DisGeNET_curated]"	"15"	"[DrgAdr] Chemical and Drug Induced Liver Injury (MESH:D056486) [CTD]"	"16"	"[DrgAdr] Adverse reaction (08.06.01.018) [ADReCS]"	"17"	"[DrgDis] Ovarian Carcinoma (C0029925)[DisGeNET_curated]"	"17"	"[DrgDis] Prostatic Neoplasms[PharmGKB_associated]"	"16"	"[DrgAdr] Neurotoxicity Syndromes (MESH:D020258) [CTD]"	"16"
"[DrgDis] Breast carcinoma (EFO_0000305)[ThETA]"	"15"	"[DrgAdr] Cardiotoxicity (MESH:D066126) [CTD]"	"17"	"[DrgDis] Carcinoma of lung (C0684249)[DisGeNET_curated]"	"17"	"[DrgAdr] Neurotoxicity Syndromes (MESH:D020258) [CTD]"	"17"	"[DrgAdr] Chemical and Drug Induced Liver Injury (MESH:D056486) [CTD]"	"17"	"[DrgAdr] Neurotoxicity (12.03.01.011) [ADReCS]"	"17"
"[DrgDis] Breast adenocarcinoma (C0858252)[DisGeNET_curated]"	"17"	"[DrgAdr] Chemically-Induced Liver Toxicity (C4279912) [DisGeNET]"	"18"	"[DrgDis] Adenocarcinoma of lung GSE1037[Enrichr_GeoDiseaseSig_Up]"	"19"	"[DrgDis] Ovarian adenocarcinoma (C0948216)[DisGeNET_curated]"	"17"	"[DrgDis] prostate cancer (MONDO_0008315)[OpenTargets_literature]"	"17"	"[DrgDis] skin cancer (MONDO_0002898)[OpenTargets_literature]"	"18"
"[DrgDis] Breast Carcinoma (C0678222)[DisGeNET_curated]"	"19"	"[DrgAdr] Cardiotoxicity (C0876994) [DisGeNET]"	"19"	"[DrgDis] Lung squamous cell carcinoma (LUSC)[Intogen]"	"19"	"[DrgAdr] Neurotoxicity Syndromes (C0235032) [DisGeNET]"	"18"	"[DrgAdr] Adverse reaction (08.06.01.018) [ADReCS]"	"18"	"[DrgDis] Malignant neoplasm of skin (C0007114)[DisGeNET_curated]"	"19"
"[DrgDis] Breast Cancer GSE2429[Enrichr_GeoDiseaseSig_Up]"	"21"	"[DrgAdr] Drug toxicity (C0013221) [DisGeNET]"	"20"	"[DrgAdr] Chemical and Drug Induced Liver Injury (MESH:D056486) [CTD]"	"19"	"[DrgAdr] Adverse reaction (08.06.01.018) [ADReCS]"	"18"	"[DrgDis] prostate carcinoma (EFO_0001663)[OpenTargets_literature]"	"18"	"[DrgDis] skin carcinoma (EFO_0009259)[OpenTargets_literature]"	"19"
"[DrgDis] triple-negative breast cancer (EFO_0005537)[OpenTargets_literature]"	"22"	"[DrgAdr] Neurotoxicity Syndromes (C0235032) [DisGeNET]"	"21"	"[DrgAdr] Chemically-Induced Liver Toxicity (C4279912) [DisGeNET]"	"20"	"[DrgDis] ovarian carcinoma (EFO_0001075)[OpenTargets_RNA]"	"19"	"[DrgDis] Cancer of prostate GSE1413[Enrichr_GeoDiseaseSig_Up]"	"19"	"[DrgDis] skin squamous cell carcinoma (MONDO_0002529)[OpenTargets_literature]"	"21"
"[DrgDis] breast carcinoma (EFO_0000305)[OpenTargets_literature]"	"23"	NA	NA	"[DrgDis] Carcinoma, Non-Small-Cell Lung[PharmGKB_associated]"	"21"	"[DrgDis] ovarian cancer (MONDO_0008170)[OpenTargets_literature]"	"21"	"[DrgAdr] Neurotoxicity (12.03.01.011) [ADReCS]"	"20"	NA	NA
"[DrgDis] Breast Cancer GSE3744[Enrichr_GeoDiseaseSig_Up]"	"24"	NA	NA	"[DrgDis] non-small cell lung carcinoma (EFO_0003060)[OpenTargets_RNA]"	"21"	"[DrgDis] ovarian clear cell cancer (MONDO_0000548)[OpenTargets_literature]"	"22"	"[DrgDis] prostate adenocarcinoma (EFO_0000673)[OpenTargets_literature]"	"20"	NA	NA
"[DrgDis] breast cancer (MONDO_0007254)[OpenTargets_literature]"	"24"	NA	NA	"[DrgAdr] Neurotoxicity Syndromes (MESH:D020258) [CTD]"	"23"	"[DrgDis] Small cell carcinoma of ovary (C2212006)[DisGeNET_curated]"	"24"	"[DrgAdr] Neurotoxicity Syndromes (MESH:D020258) [CTD]"	"21"	NA	NA
"[DrgDis] Breast Cancer GSE2429[Enrichr_GeoDiseaseSig_Down]"	"25"	NA	NA	"[DrgDis] Lung adenocarcinoma (LUAD)[Intogen]"	"25"	"[DrgDis] ovarian cancer (MONDO_0008170)[OpenTargets_GA]"	"25"	"[DrgDis] Adenocarcinoma of prostate (C0007112)[DisGeNET_curated]"	"22"	NA	NA
"[DrgDis] Sporadic Breast Carcinoma (C1336076)[DisGeNET_curated]"	"25"	NA	NA	"[DrgAdr] Neurotoxicity Syndromes (C0235032) [DisGeNET]"	"26"	"[DrgDis] ovarian carcinoma (EFO_0001075)[OpenTargets_literature]"	"25"	"[DrgAdr] Neurotoxicity Syndromes (C0235032) [DisGeNET]"	"23"	NA	NA
"[DrgAdr] Neurotoxicity Syndromes (MESH:D020258) [CTD]"	"27"	NA	NA	"[DrgDis] Non small cell lung cancer (NSCLC)[Intogen]"	"26"	"[DrgAdr] Chemical and Drug Induced Liver Injury (MESH:D056486) [CTD]"	"26"	"[DrgDis] Malignant neoplasm of prostate (C0376358)[DisGeNET_curated]"	"23"	NA	NA
"[DrgDis] breast cancer (MONDO_0007254)[OpenTargets_GA]"	"27"	NA	NA	"[DrgDis] Small cell carcinoma of lung (C0149925)[DisGeNET_curated]"	"26"	"[DrgDis] ovarian carcinoma (EFO_0001075)[OpenTargets_GA]"	"27"	NA	NA	NA	NA
"[DrgAdr] Chemical and Drug Induced Liver Injury (MESH:D056486) [CTD]"	"28"	NA	NA	"[DrgDis] non-small cell lung carcinoma (EFO_0003060)[OpenTargets_literature]"	"26"	"[DrgAdr] Chemically-Induced Liver Toxicity (C4279912) [DisGeNET]"	"27"	NA	NA	NA	NA
"[DrgAdr] Neurotoxicity (12.03.01.011) [ADReCS]"	"28"	NA	NA	"[DrgDis] lung carcinoma (EFO_0001071)[OpenTargets_literature]"	"28"	"[DrgDis] Ovarian Endometrioid Adenocarcinoma (EFO_1000416)[OpenTargets_literature]"	"30"	NA	NA	NA	NA
"[DrgDis] Breast Neoplasms, Male[PharmGKB_associated]"	"30"	NA	NA	"[DrgDis] lung cancer (MONDO_0008903)[OpenTargets_literature]"	"29"	NA	NA	NA	NA	NA	NA
"[DrgAdr] Chemically-Induced Liver Toxicity (C4279912) [DisGeNET]"	"31"	NA	NA	"[DrgDis] small cell lung carcinoma (EFO_0000702)[OpenTargets_literature]"	"31"	NA	NA	NA	NA	NA	NA
"[DrgAdr] Neurotoxicity Syndromes (C0235032) [DisGeNET]"	"33"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
