"BreastCancer.TopK_median"	"BreastCancer.Scores_median"	"KidneyCancer.TopK_median"	"KidneyCancer.Scores_median"	"LungCancer.TopK_median"	"LungCancer.Scores_median"	"OvaryCancer.TopK_median"	"OvaryCancer.Scores_median"	"ProstateCancer.TopK_median"	"ProstateCancer.Scores_median"	"SkinCancer.TopK_median"	"SkinCancer.Scores_median"
"Pravastatin Action Pathway (SMP0000089) (Drug Action)"	" 24"	"Lovastatin Action Pathway (SMP0000099) (Drug Action)"	" 22"	"Alendronate Action Pathway (SMP0000095) (Drug Action)"	" 23"	"Morphine Action Pathway (SMP0000406) (Drug Action)"	" 24"	"Cerivastatin Action Pathway (SMP0000111) (Drug Action)"	" 24"	"Atorvastatin Action Pathway (SMP0000131) (Drug Action)"	" 25"
"Alendronate Action Pathway (SMP0000095) (Drug Action)"	" 24"	"Pamidronate Action Pathway (SMP0000117) (Drug Action)"	" 23"	"Simvastatin Action Pathway (SMP0000082) (Drug Action)"	" 24"	"Atorvastatin Action Pathway (SMP0000131) (Drug Action)"	" 24"	"Atorvastatin Action Pathway (SMP0000131) (Drug Action)"	" 24"	"Pravastatin Action Pathway (SMP0000089) (Drug Action)"	" 26"
"Simvastatin Action Pathway (SMP0000082) (Drug Action)"	" 26"	"Atorvastatin Action Pathway (SMP0000131) (Drug Action)"	" 23"	"Pravastatin Action Pathway (SMP0000089) (Drug Action)"	" 24"	"Risedronate Action Pathway (SMP0000112) (Drug Action)"	" 24"	"Pravastatin Action Pathway (SMP0000089) (Drug Action)"	" 24"	"Alendronate Action Pathway (SMP0000095) (Drug Action)"	" 26"
"Pamidronate Action Pathway (SMP0000117) (Drug Action)"	" 26"	"Zoledronate Action Pathway (SMP0000107) (Drug Action)"	" 24"	"Pamidronate Action Pathway (SMP0000117) (Drug Action)"	" 25"	"Lovastatin Action Pathway (SMP0000099) (Drug Action)"	" 25"	"Lovastatin Action Pathway (SMP0000099) (Drug Action)"	" 25"	"Rosuvastatin Action Pathway (SMP0000092) (Drug Action)"	" 26"
"Zoledronate Action Pathway (SMP0000107) (Drug Action)"	" 26"	"Simvastatin Action Pathway (SMP0000082) (Drug Action)"	" 25"	"Risedronate Action Pathway (SMP0000112) (Drug Action)"	" 25"	"Pamidronate Action Pathway (SMP0000117) (Drug Action)"	" 26"	"Rosuvastatin Action Pathway (SMP0000092) (Drug Action)"	" 26"	"Lovastatin Action Pathway (SMP0000099) (Drug Action)"	" 27"
"Risedronate Action Pathway (SMP0000112) (Drug Action)"	" 26"	"Ibandronate Action Pathway (SMP0000079) (Drug Action)"	" 25"	"Ibandronate Action Pathway (SMP0000079) (Drug Action)"	" 25"	"Rosuvastatin Action Pathway (SMP0000092) (Drug Action)"	" 26"	"Zoledronate Action Pathway (SMP0000107) (Drug Action)"	" 27"	"Simvastatin Action Pathway (SMP0000082) (Drug Action)"	" 27"
"Rosuvastatin Action Pathway (SMP0000092) (Drug Action)"	" 26"	"Fluoxetine Action Pathway (SMP0000426) (Drug Action)"	" 26"	"Atorvastatin Action Pathway (SMP0000131) (Drug Action)"	" 26"	"Cerivastatin Action Pathway (SMP0000111) (Drug Action)"	" 27"	"Alendronate Action Pathway (SMP0000095) (Drug Action)"	" 28"	"Pamidronate Action Pathway (SMP0000117) (Drug Action)"	" 28"
"Ifosfamide Action Pathway (SMP0000448) (Drug Action)"	" 28"	"Morphine Action Pathway (SMP0000406) (Drug Action)"	" 27"	"Lovastatin Action Pathway (SMP0000099) (Drug Action)"	" 26"	"Simvastatin Action Pathway (SMP0000082) (Drug Action)"	" 27"	"Risedronate Action Pathway (SMP0000112) (Drug Action)"	" 28"	"Zoledronate Action Pathway (SMP0000107) (Drug Action)"	" 28"
"Lovastatin Action Pathway (SMP0000099) (Drug Action)"	" 28"	"Cyclophosphamide Action Pathway (SMP0000447) (Drug Action)"	" 29"	"Zoledronate Action Pathway (SMP0000107) (Drug Action)"	" 27"	"Zoledronate Action Pathway (SMP0000107) (Drug Action)"	" 29"	"Simvastatin Action Pathway (SMP0000082) (Drug Action)"	" 30"	"Cerivastatin Action Pathway (SMP0000111) (Drug Action)"	" 28"
"Ibandronate Action Pathway (SMP0000079) (Drug Action)"	" 28"	"Codeine Action Pathway (SMP0000405) (Drug Action)"	" 32"	"Morphine Action Pathway (SMP0000406) (Drug Action)"	" 28"	"Alendronate Action Pathway (SMP0000095) (Drug Action)"	" 30"	"Ibandronate Action Pathway (SMP0000079) (Drug Action)"	" 31"	"Citalopram Action Pathway (SMP0000424) (Drug Action)"	" 30"
"Fluoxetine Action Pathway (SMP0000426) (Drug Action)"	" 31"	"Fluvastatin Action Pathway (SMP0000119) (Drug Action)"	" 33"	"Fluoxetine Action Pathway (SMP0000426) (Drug Action)"	" 29"	"Fluoxetine Action Pathway (SMP0000426) (Drug Action)"	" 30"	"Pamidronate Action Pathway (SMP0000117) (Drug Action)"	" 32"	"Ibandronate Action Pathway (SMP0000079) (Drug Action)"	" 31"
"Codeine Action Pathway (SMP0000405) (Drug Action)"	" 33"	"Imipramine Action Pathway (SMP0000422) (Drug Action)"	" 33"	"Codeine Action Pathway (SMP0000405) (Drug Action)"	" 33"	"Codeine Action Pathway (SMP0000405) (Drug Action)"	" 34"	"Citalopram Action Pathway (SMP0000424) (Drug Action)"	" 33"	"Fluvastatin Action Pathway (SMP0000119) (Drug Action)"	" 31"
"Lidocaine (Antiarrhythmic) Action Pathway (SMP0000328) (Drug Action)"	" 34"	"Methadone Action Pathway (SMP0000408) (Drug Action)"	" 35"	"Citalopram Action Pathway (SMP0000424) (Drug Action)"	" 35"	"Citalopram Action Pathway (SMP0000424) (Drug Action)"	" 35"	"Codeine Action Pathway (SMP0000405) (Drug Action)"	" 33"	"Risedronate Action Pathway (SMP0000112) (Drug Action)"	" 32"
"Lidocaine (Local Anaesthetic) Action Pathway (SMP0000398) (Drug Action)"	" 35"	"Citalopram Action Pathway (SMP0000424) (Drug Action)"	" 36"	"Methadone Action Pathway (SMP0000408) (Drug Action)"	" 35"	"Imipramine Action Pathway (SMP0000422) (Drug Action)"	" 35"	"Methadone Action Pathway (SMP0000408) (Drug Action)"	" 33"	"Methadone Action Pathway (SMP0000408) (Drug Action)"	" 35"
"Imipramine Action Pathway (SMP0000422) (Drug Action)"	" 36"	"Desipramine Action Pathway (SMP0000423) (Drug Action)"	" 36"	"Lidocaine (Local Anaesthetic) Action Pathway (SMP0000398) (Drug Action)"	" 36"	"Methadone Action Pathway (SMP0000408) (Drug Action)"	" 36"	"Imipramine Action Pathway (SMP0000422) (Drug Action)"	" 36"	"Lidocaine (Antiarrhythmic) Action Pathway (SMP0000328) (Drug Action)"	" 36"
"Methadone Action Pathway (SMP0000408) (Drug Action)"	" 36"	"Lidocaine (Local Anaesthetic) Action Pathway (SMP0000398) (Drug Action)"	" 37"	"Imipramine Action Pathway (SMP0000422) (Drug Action)"	" 37"	"Lidocaine (Antiarrhythmic) Action Pathway (SMP0000328) (Drug Action)"	" 37"	"Nalbuphine Action Pathway (SMP0000691) (Drug Action)"	" 36"	"Imipramine Action Pathway (SMP0000422) (Drug Action)"	" 37"
"Citalopram Action Pathway (SMP0000424) (Drug Action)"	" 37"	"Nalbuphine Action Pathway (SMP0000691) (Drug Action)"	" 38"	"Desipramine Action Pathway (SMP0000423) (Drug Action)"	" 38"	"Lidocaine (Local Anaesthetic) Action Pathway (SMP0000398) (Drug Action)"	" 38"	"Lidocaine (Local Anaesthetic) Action Pathway (SMP0000398) (Drug Action)"	" 37"	"Desipramine Action Pathway (SMP0000423) (Drug Action)"	" 38"
"Desipramine Action Pathway (SMP0000423) (Drug Action)"	" 39"	"Ifosfamide Action Pathway (SMP0000448) (Drug Action)"	" 39"	"Nalbuphine Action Pathway (SMP0000691) (Drug Action)"	" 39"	"Desipramine Action Pathway (SMP0000423) (Drug Action)"	" 39"	"Desipramine Action Pathway (SMP0000423) (Drug Action)"	" 38"	"Lidocaine (Local Anaesthetic) Action Pathway (SMP0000398) (Drug Action)"	" 39"
"Nalbuphine Action Pathway (SMP0000691) (Drug Action)"	" 40"	"Nicotine Action Pathway (SMP0000431) (Drug Action)"	" 40"	"Lidocaine (Antiarrhythmic) Action Pathway (SMP0000328) (Drug Action)"	" 40"	"Nalbuphine Action Pathway (SMP0000691) (Drug Action)"	" 39"	"Nicotine Action Pathway (SMP0000431) (Drug Action)"	" 40"	"Nicotine Action Pathway (SMP0000431) (Drug Action)"	" 40"
"Nicotine Action Pathway (SMP0000431) (Drug Action)"	" 41"	"Lidocaine (Antiarrhythmic) Action Pathway (SMP0000328) (Drug Action)"	" 41"	"Nicotine Action Pathway (SMP0000431) (Drug Action)"	" 41"	"Nicotine Action Pathway (SMP0000431) (Drug Action)"	" 40"	"Lidocaine (Antiarrhythmic) Action Pathway (SMP0000328) (Drug Action)"	" 41"	"Nalbuphine Action Pathway (SMP0000691) (Drug Action)"	" 41"
"Vinblastine Action Pathway (SMP0000436) (Drug Action)"	" 42"	"Triamterene Action Pathway (SMP0000132) (Drug Action)"	" 44"	"Vinblastine Action Pathway (SMP0000436) (Drug Action)"	" 42"	"Vinblastine Action Pathway (SMP0000436) (Drug Action)"	" 42"	"Vinorelbine Action Pathway (SMP0000439) (Drug Action)"	" 42"	"Vinblastine Action Pathway (SMP0000436) (Drug Action)"	" 42"
"Vinorelbine Action Pathway (SMP0000439) (Drug Action)"	" 43"	"Indapamide Action Pathway (SMP0000110) (Drug Action)"	" 48"	"Vinorelbine Action Pathway (SMP0000439) (Drug Action)"	" 43"	"Vinorelbine Action Pathway (SMP0000439) (Drug Action)"	" 43"	"Vinblastine Action Pathway (SMP0000436) (Drug Action)"	" 43"	"Vinorelbine Action Pathway (SMP0000439) (Drug Action)"	" 43"
"Felodipine Action Pathway (SMP0000377) (Drug Action)"	" 52"	"Metolazone Action Pathway (SMP0000105) (Drug Action)"	" 49"	"Amlodipine Action Pathway (SMP0000376) (Drug Action)"	" 54"	"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	" 53"	"Alfentanil Action Pathway (SMP0000413) (Drug Action)"	" 53"	"Betaxolol Action Pathway (SMP0000299) (Drug Action)"	" 50"
"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	" 53"	"Vinblastine Action Pathway (SMP0000436) (Drug Action)"	" 49"	"Betaxolol Action Pathway (SMP0000299) (Drug Action)"	" 57"	"Bupranolol Action Pathway (SMP0000670) (Drug Action)"	" 53"	"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	" 53"	"Bopindolol Action Pathway (SMP0000657) (Drug Action)"	" 53"
"Tocainide Action Pathway (SMP0000330) (Drug Action)"	" 53"	"Hydrochlorothiazide Action Pathway (SMP0000100) (Drug Action)"	" 51"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	" 61"	"Diltiazem Action Pathway (SMP0000359) (Drug Action)"	" 54"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	" 61"	"Esmolol Action Pathway (SMP0000301) (Drug Action)"	" 53"
"Disopyramide Action Pathway (SMP0000325) (Drug Action)"	" 59"	"Quinethazone Action Pathway (SMP0000091) (Drug Action)"	" 53"	"3-Methylthiofentanyl Action Pathway (SMP0000679) (Drug Action)"	" 61"	"Arbutamine Action Pathway (SMP0000664) (Drug Action)"	" 55"	"Dobutamine Action Pathway (SMP0000662) (Drug Action)"	" 61"	"Timolol Action Pathway (SMP0000659) (Drug Action)"	" 53"
"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	" 59"	"Methyclothiazide Action Pathway (SMP0000081) (Drug Action)"	" 58"	"Alvimopan Action Pathway (SMP0000685) (Drug Action)"	" 64"	"Carteolol Action Pathway (SMP0000658) (Drug Action)"	" 61"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	" 63"	"Disopyramide Action Pathway (SMP0000325) (Drug Action)"	" 54"
"Atenolol Action Pathway (SMP0000298) (Drug Action)"	" 59"	"Bendroflumethiazide Action Pathway (SMP0000090) (Drug Action)"	" 59"	"Disopyramide Action Pathway (SMP0000325) (Drug Action)"	" 64"	"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	" 61"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	" 63"	"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	" 55"
"Alprenolol Action Pathway (SMP0000297) (Drug Action)"	" 60"	"Torsemide Action Pathway (SMP0000118) (Drug Action)"	" 59"	"Felodipine Action Pathway (SMP0000377) (Drug Action)"	" 66"	"Verapamil Action Pathway (SMP0000375) (Drug Action)"	" 62"	"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	" 64"	"Acebutolol Action Pathway (SMP0000296) (Drug Action)"	" 56"
"Verapamil Action Pathway (SMP0000375) (Drug Action)"	" 61"	"Furosemide Action Pathway (SMP0000115) (Drug Action)"	" 60"	"Dobutamine Action Pathway (SMP0000662) (Drug Action)"	" 67"	"Bevantolol Action Pathway (SMP0000668) (Drug Action)"	" 62"	"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	" 64"	"Verapamil Action Pathway (SMP0000375) (Drug Action)"	" 57"
"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	" 61"	"Vinorelbine Action Pathway (SMP0000439) (Drug Action)"	" 62"	"Pindolol Action Pathway (SMP0000306) (Drug Action)"	" 68"	"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	" 63"	"Epinephrine Action Pathway (SMP0000661) (Drug Action)"	" 66"	"Carvedilol Action Pathway (SMP0000367) (Drug Action)"	" 57"
"Pindolol Action Pathway (SMP0000306) (Drug Action)"	" 62"	"Labetalol Action Pathway (SMP0000368) (Drug Action)"	" 64"	"Propranolol Action Pathway (SMP0000307) (Drug Action)"	" 69"	"Bisoprolol Action Pathway (SMP0000300) (Drug Action)"	" 64"	"Oxybuprocaine Action Pathway (SMP0000400) (Drug Action)"	" 67"	"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	" 59"
"Labetalol Action Pathway (SMP0000368) (Drug Action)"	" 64"	"Ethacrynic Acid Action Pathway (SMP0000097) (Drug Action)"	" 66"	"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	" 69"	"Practolol Action Pathway (SMP0000669) (Drug Action)"	" 64"	"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	" 67"	"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	" 59"
"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	" 64"	"Carteolol Action Pathway (SMP0000658) (Drug Action)"	" 72"	"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	" 69"	"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	" 64"	"Tramadol Action Action Pathway (SMP0000671) (Drug Action)"	" 70"	"Pindolol Action Pathway (SMP0000306) (Drug Action)"	" 60"
"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	" 64"	"Spironolactone Action Pathway (SMP0000134) (Drug Action)"	" 72"	"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	" 70"	"Epinephrine Action Pathway (SMP0000661) (Drug Action)"	" 66"	"Alvimopan Action Pathway (SMP0000685) (Drug Action)"	" 70"	"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	" 60"
"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	" 65"	"Cyclothiazide Action Pathway (SMP0000103) (Drug Action)"	" 73"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	" 70"	"Betaxolol Action Pathway (SMP0000299) (Drug Action)"	" 67"	"Ropivacaine Action Pathway (SMP0000404) (Drug Action)"	" 71"	"Alprenolol Action Pathway (SMP0000297) (Drug Action)"	" 60"
"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	" 65"	"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	" 74"	"Bevantolol Action Pathway (SMP0000668) (Drug Action)"	" 74"	"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	" 67"	"Naloxone Action Pathway (SMP0000688) (Drug Action)"	" 71"	"Arbutamine Action Pathway (SMP0000664) (Drug Action)"	" 61"
"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	" 67"	"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	" 75"	"Atenolol Action Pathway (SMP0000298) (Drug Action)"	" 76"	"Sotalol Action Pathway (SMP0000660) (Drug Action)"	" 67"	"Oxymorphone Action Pathway (SMP0000412) (Drug Action)"	" 72"	"Bupranolol Action Pathway (SMP0000670) (Drug Action)"	" 63"
"Sotalol Action Pathway (SMP0000660) (Drug Action)"	" 67"	"Acebutolol Action Pathway (SMP0000296) (Drug Action)"	" 77"	"Tocainide Action Pathway (SMP0000330) (Drug Action)"	" 77"	"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	" 67"	"Dezocine Action Pathway (SMP0000676) (Drug Action)"	" 72"	"Bisoprolol Action Pathway (SMP0000300) (Drug Action)"	" 63"
"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	" 67"	"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	" 77"	"Esmolol Action Pathway (SMP0000301) (Drug Action)"	" 79"	"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	" 68"	"Bupranolol Action Pathway (SMP0000670) (Drug Action)"	" 72"	"Dobutamine Action Pathway (SMP0000662) (Drug Action)"	" 63"
"Flecainide Action Pathway (SMP0000331) (Drug Action)"	" 68"	"Anileridine Action Pathway (SMP0000674) (Drug Action)"	" 79"	"Epinephrine Action Pathway (SMP0000661) (Drug Action)"	" 79"	"Flecainide Action Pathway (SMP0000331) (Drug Action)"	" 70"	"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	" 73"	"Felodipine Action Pathway (SMP0000377) (Drug Action)"	" 64"
