"BreastCancer.TopK_median"	"BreastCancer.Scores_median"	"KidneyCancer.TopK_median"	"KidneyCancer.Scores_median"	"LungCancer.TopK_median"	"LungCancer.Scores_median"	"OvaryCancer.TopK_median"	"OvaryCancer.Scores_median"	"ProstateCancer.TopK_median"	"ProstateCancer.Scores_median"	"SkinCancer.TopK_median"	"SkinCancer.Scores_median"
"[DrgDis] Breast adenocarcinoma (BRCA)[Intogen]"	"11"	"[DrgDis] Renal papillary cell carcinoma (RPC)[Intogen]"	"11"	"[DrgDis] Small cell carcinoma of lung (C0149925)[DisGeNET_curated]"	"11"	"[DrgAdr] Neurotoxicity (12.03.01.011) [ADReCS]"	"11"	"[DrgAdr] Poisoning (12.03.01.004) [ADReCS]"	"11"	"[DrgDis] skin cancer (MONDO_0002898)[OpenTargets_literature]"	"11"
"[DrgAdr] Cardiotoxicity (MESH:D066126) [CTD]"	"12"	"[DrgAdr] Cardiotoxicity (MESH:D066126) [CTD]"	"12"	"[DrgDis] Carcinoma of lung (C0684249)[DisGeNET_curated]"	"12"	"[DrgDis] Ovarian Endometrioid Adenocarcinoma (EFO_1000416)[OpenTargets_literature]"	"13"	"[DrgDis] metastatic prostate cancer (EFO_0000196)[OpenTargets_literature]"	"12"	"[DrgDis] skin squamous cell carcinoma (MONDO_0002529)[OpenTargets_literature]"	"12"
"[DrgDis] breast cancer (MONDO_0007254)[OpenTargets_literature]"	"12"	"[DrgAdr] Cardiotoxicity (C0876994) [DisGeNET]"	"13"	"[DrgAdr] Cardiotoxicity (MESH:D066126) [CTD]"	"14"	"[DrgDis] Malignant neoplasm of ovary (C1140680)[DisGeNET_curated]"	"13"	"[DrgAdr] Cardiotoxicity (MESH:D066126) [CTD]"	"13"	"[DrgDis] skin carcinoma (EFO_0009259)[OpenTargets_literature]"	"14"
"[DrgAdr] Poisoning (12.03.01.004) [ADReCS]"	"13"	"[DrgDis] Renal carcinoma (EFO:0002890)[ThETA]"	"14"	"[DrgDis] Non-Small Cell Lung Carcinoma (C0007131)[DisGeNET_curated]"	"14"	"[DrgAdr] Neurotoxicity Syndromes (C0235032) [DisGeNET]"	"14"	"[DrgDis] prostate adenocarcinoma (EFO_0000673)[OpenTargets_literature]"	"13"	"[DrgAdr] Cardiotoxicity (C0876994) [DisGeNET]"	"14"
"[DrgDis] Breast adenocarcinoma (C0858252)[DisGeNET_curated]"	"15"	"[DrgAdr] Chemically-Induced Liver Toxicity (C4279912) [DisGeNET]"	"16"	"[DrgDis] Small-cell lung cancer (SCLC)[Intogen]"	"15"	"[DrgDis] Ovarian Carcinoma (C0029925)[DisGeNET_curated]"	"15"	"[DrgDis] prostate adenocarcinoma (EFO_0000673)[OpenTargets_GA]"	"13"	"[DrgAdr] Poisoning (12.03.01.004) [ADReCS]"	"15"
"[DrgDis] Breast Cancer GSE3744[Enrichr_GeoDiseaseSig_Down]"	"15"	"[DrgDis] kidney neoplasm (EFO_0003865)[OpenTargets_literature]"	"17"	"[DrgDis] Carcinoma, Non-Small-Cell Lung[PharmGKB_associated]"	"16"	"[DrgAdr] Poisoning (12.03.01.004) [ADReCS]"	"15"	"[DrgDis] prostate carcinoma (EFO_0001663)[OpenTargets_GA]"	"15"	"[DrgDis] Skin basal cell carcinoma (SBCC)[Intogen]"	"16"
"[DrgDis] breast tumor luminal (EFO_0000306)[OpenTargets_literature]"	"16"	"[DrgAdr] Neurotoxicity Syndromes (C0235032) [DisGeNET]"	"17"	"[DrgDis] non-small cell lung carcinoma (EFO_0003060)[OpenTargets_GA]"	"18"	"[DrgAdr] Adverse reaction (08.06.01.018) [ADReCS]"	"17"	"[DrgDis] Cancer of prostate GSE1413[Enrichr_GeoDiseaseSig_Up]"	"17"	"[DrgAdr] Cardiotoxicity (MESH:D066126) [CTD]"	"18"
"[DrgDis] Breast Neoplasms[PharmGKB_associated]"	"18"	"[DrgDis] kidney cancer (MONDO_0002367)[OpenTargets_GA]"	"17"	"[DrgDis] Adenocarcinoma of lung GSE1037[Enrichr_GeoDiseaseSig_Up]"	"19"	"[DrgDis] Ovarian clear cell carcinoma (C3544205)[DisGeNET_curated]"	"18"	"[DrgDis] Adenocarcinoma of prostate (C0007112)[DisGeNET_curated]"	"18"	"[DrgDis] Cutaneous melanoma of the skin (CM)[Intogen]"	"18"
"[DrgDis] triple-negative breast cancer (EFO_0005537)[OpenTargets_GA]"	"20"	"[DrgDis] kidney neoplasm (EFO_0003865)[OpenTargets_GA]"	"17"	"[DrgAdr] Chemically-Induced Liver Toxicity (C4279912) [DisGeNET]"	"20"	"[DrgDis] Ovarian carcinoma (EFO_0001075)[ThETA]"	"19"	"[DrgDis] prostate cancer (MONDO_0008315)[OpenTargets_GA]"	"19"	"[DrgAdr] Neurotoxicity Syndromes (C0235032) [DisGeNET]"	"18"
"[DrgAdr] Drug toxicity (C0013221) [DisGeNET]"	"21"	"[DrgDis] Renal clear cell carcinoma (RCCC)[Intogen]"	"18"	"[DrgDis] Lung squamous cell carcinoma (LUSC)[Intogen]"	"20"	"[DrgDis] ovarian endometrial cancer (MONDO_0003812)[OpenTargets_literature]"	"20"	"[DrgAdr] Adverse reaction (08.06.01.018) [ADReCS]"	"21"	"[DrgDis] Stage IV Skin Melanoma (C1321872)[DisGeNET_curated]"	"20"
"[DrgDis] Breast Cancer GSE2429[Enrichr_GeoDiseaseSig_Up]"	"22"	"[DrgDis] Chromophobe renal cell carcinoma (RCH)[Intogen]"	"19"	"[DrgAdr] Poisoning (12.03.01.004) [ADReCS]"	"22"	"[DrgDis] Ovarian Serous Adenocarcinoma (C1335177)[DisGeNET_curated]"	"21"	"[DrgDis] Prostate carcinoma (EFO_0001663)[ThETA]"	"21"	"[DrgDis] Merkel cell skin cancer (EFO_1001471)[OpenTargets_literature]"	"20"
"[DrgDis] Breast carcinoma (EFO_0000305)[ThETA]"	"23"	NA	NA	"[DrgDis] Adenocarcinoma of lung GSE1037[Enrichr_GeoDiseaseSig_Down]"	"22"	"[DrgAdr] Chemical and Drug Induced Liver Injury (MESH:D056486) [CTD]"	"22"	"[DrgDis] Prostatic Neoplasms[PharmGKB_associated]"	"22"	NA	NA
"[DrgDis] Invasive Ductal Breast Carcinoma (C1134719)[DisGeNET_curated]"	"23"	NA	NA	"[DrgDis] Non small cell lung cancer (NSCLC)[Intogen]"	"23"	"[DrgDis] Ovarian adenocarcinoma (C0948216)[DisGeNET_curated]"	"22"	"[DrgDis] Prostate Small Cell Carcinoma (EFO_1000499)[OpenTargets_literature]"	"23"	NA	NA
"[DrgAdr] Chemical and Drug Induced Liver Injury (MESH:D056486) [CTD]"	"23"	NA	NA	"[DrgDis] small cell lung carcinoma (EFO_0000702)[OpenTargets_RNA]"	"24"	"[DrgAdr] Cardiotoxicity (C0876994) [DisGeNET]"	"23"	"[DrgAdr] Cardiotoxicity (C0876994) [DisGeNET]"	"23"	NA	NA
"[DrgAdr] Chemically-Induced Liver Toxicity (C4279912) [DisGeNET]"	"24"	NA	NA	"[DrgAdr] Adverse reaction (08.06.01.018) [ADReCS]"	"25"	"[DrgDis] ovarian carcinoma (EFO_0001075)[OpenTargets_GA]"	"25"	"[DrgDis] prostate carcinoma (EFO_0001663)[OpenTargets_RNA]"	"23"	NA	NA
"[DrgDis] Triple Negative Breast Neoplasms (C3539878)[DisGeNET_curated]"	"26"	NA	NA	"[DrgDis] lung carcinoma (EFO_0001071)[ThETA]"	"25"	"[DrgAdr] Drug toxicity (C0013221) [DisGeNET]"	"25"	"[DrgAdr] Drug toxicity (C0013221) [DisGeNET]"	"24"	NA	NA
"[DrgDis] breast carcinoma (EFO_0000305)[OpenTargets_GA]"	"27"	NA	NA	"[DrgAdr] Drug toxicity (C0013221) [DisGeNET]"	"27"	"[DrgDis] Endometrioid carcinoma ovary (C0346163)[DisGeNET_curated]"	"25"	"[DrgDis] prostate adenocarcinoma (EFO_0000673)[OpenTargets_RNA]"	"25"	NA	NA
"[DrgAdr] Cardiotoxicity (C0876994) [DisGeNET]"	"28"	NA	NA	"[DrgAdr] Cardiotoxicity (C0876994) [DisGeNET]"	"27"	"[DrgDis] Small cell carcinoma of ovary (C2212006)[DisGeNET_curated]"	"27"	NA	NA	NA	NA
"[DrgDis] Inflammatory Breast Carcinoma (C0278601)[DisGeNET_curated]"	"29"	NA	NA	"[DrgDis] Lung neuroendocrine cancer (LNET)[Intogen]"	"29"	"[DrgDis] Ovarian Mucinous Adenocarcinoma (C1335167)[DisGeNET_curated]"	"28"	NA	NA	NA	NA
"[DrgAdr] Adverse reaction (08.06.01.018) [ADReCS]"	"30"	NA	NA	"[DrgAdr] Chemical and Drug Induced Liver Injury (MESH:D056486) [CTD]"	"29"	"[DrgDis] Ovarian Neoplasms[PharmGKB_associated]"	"29"	NA	NA	NA	NA
"[DrgDis] breast cancer (MONDO_0007254)[OpenTargets_GA]"	"30"	NA	NA	"[DrgDis] lung carcinoma (EFO_0001071)[OpenTargets_GA]"	"30"	NA	NA	NA	NA	NA	NA
"[DrgDis] Sporadic Breast Carcinoma (C1336076)[DisGeNET_curated]"	"32"	NA	NA	"[DrgDis] lung cancer (MONDO_0008903)[OpenTargets_GA]"	"31"	NA	NA	NA	NA	NA	NA
"[DrgDis] Breast Neoplasms, Male[PharmGKB_associated]"	"33"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
