"BreastCancer.TopK_median"	"BreastCancer.Scores_median"	"KidneyCancer.TopK_median"	"KidneyCancer.Scores_median"	"LungCancer.TopK_median"	"LungCancer.Scores_median"	"OvaryCancer.TopK_median"	"OvaryCancer.Scores_median"	"ProstateCancer.TopK_median"	"ProstateCancer.Scores_median"	"SkinCancer.TopK_median"	"SkinCancer.Scores_median"
"Ponatinib Inhibition of BCR-ABL (SMP0031700) (Drug Action)"	" 27"	"Amiloride Action Pathway (SMP0000133) (Drug Action)"	" 31"	"Bopindolol Action Pathway (SMP0000657) (Drug Action)"	" 25"	"Bopindolol Action Pathway (SMP0000657) (Drug Action)"	" 25"	"Vinblastine Action Pathway (SMP0000436) (Drug Action)"	" 27"	"Methadone Action Pathway (SMP0000408) (Drug Action)"	" 22"
"Vincristine Action Pathway (SMP0000437) (Drug Action)"	" 27"	"Chlorothiazide Action Pathway (SMP0000078) (Drug Action)"	" 32"	"Bosutinib Inhibition of BCR-ABL (SMP0031698) (Drug Action)"	" 26"	"Bosutinib Inhibition of BCR-ABL (SMP0031698) (Drug Action)"	" 26"	"Alendronate Action Pathway (SMP0000095) (Drug Action)"	" 27"	"Citalopram Action Pathway (SMP0000424) (Drug Action)"	" 26"
"Bafetinib Inhibition of BCR-ABL (SMP0031699) (Drug Action)"	" 27"	"Chlorthalidone Action Pathway (SMP0000122) (Drug Action)"	" 33"	"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	" 27"	"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	" 27"	"Cerivastatin Action Pathway (SMP0000111) (Drug Action)"	" 28"	"Alendronate Action Pathway (SMP0000095) (Drug Action)"	" 28"
"Bosutinib Inhibition of BCR-ABL (SMP0031698) (Drug Action)"	" 29"	"Cyclothiazide Action Pathway (SMP0000103) (Drug Action)"	" 34"	"Bumetanide Action Pathway (SMP0000088) (Drug Action)"	" 28"	"Bumetanide Action Pathway (SMP0000088) (Drug Action)"	" 28"	"Vinorelbine Action Pathway (SMP0000439) (Drug Action)"	" 29"	"Lidocaine (Antiarrhythmic) Action Pathway (SMP0000328) (Drug Action)"	" 29"
"Vindesine Action Pathway (SMP0000438) (Drug Action)"	" 30"	"Furosemide Action Pathway (SMP0000115) (Drug Action)"	" 36"	"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	" 29"	"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	" 29"	"Atorvastatin Action Pathway (SMP0000131) (Drug Action)"	" 29"	"Pamidronate Action Pathway (SMP0000117) (Drug Action)"	" 29"
"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	" 31"	"Eplerenone Action Pathway (SMP0000135) (Drug Action)"	" 37"	"Bupranolol Action Pathway (SMP0000670) (Drug Action)"	" 30"	"Bupranolol Action Pathway (SMP0000670) (Drug Action)"	" 30"	"Fluvastatin Action Pathway (SMP0000119) (Drug Action)"	" 30"	"Lovastatin Action Pathway (SMP0000099) (Drug Action)"	" 29"
"Gemcitabine Action Pathway (SMP0000446) (Drug Action)"	" 33"	"Hydrochlorothiazide Action Pathway (SMP0000100) (Drug Action)"	" 37"	"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	" 31"	"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	" 31"	"Rosuvastatin Action Pathway (SMP0000092) (Drug Action)"	" 31"	"Pravastatin Action Pathway (SMP0000089) (Drug Action)"	" 30"
"Vinorelbine Action Pathway (SMP0000439) (Drug Action)"	" 35"	"Ethacrynic Acid Action Pathway (SMP0000097) (Drug Action)"	" 38"	"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	" 32"	"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	" 32"	"Ibandronate Action Pathway (SMP0000079) (Drug Action)"	" 31"	"Atorvastatin Action Pathway (SMP0000131) (Drug Action)"	" 30"
"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	" 39"	"Indapamide Action Pathway (SMP0000110) (Drug Action)"	" 39"	"Carprofen Action Pathway (SMP0000694) (Drug Action)"	" 33"	"Carprofen Action Pathway (SMP0000694) (Drug Action)"	" 33"	"Risedronate Action Pathway (SMP0000112) (Drug Action)"	" 32"	"Risedronate Action Pathway (SMP0000112) (Drug Action)"	" 31"
"Vinblastine Action Pathway (SMP0000436) (Drug Action)"	" 40"	"Hydroflumethiazide Action Pathway (SMP0000108) (Drug Action)"	" 41"	"Carteolol Action Pathway (SMP0000658) (Drug Action)"	" 34"	"Carteolol Action Pathway (SMP0000658) (Drug Action)"	" 34"	"Simvastatin Action Pathway (SMP0000082) (Drug Action)"	" 32"	"Fluvastatin Action Pathway (SMP0000119) (Drug Action)"	" 31"
"Pamidronate Action Pathway (SMP0000117) (Drug Action)"	" 42"	"Vinblastine Action Pathway (SMP0000436) (Drug Action)"	" 41"	"Carvedilol Action Pathway (SMP0000367) (Drug Action)"	" 35"	"Carvedilol Action Pathway (SMP0000367) (Drug Action)"	" 35"	"Methotrexate Action Pathway (SMP0000432) (Drug Action)"	" 33"	"Rosuvastatin Action Pathway (SMP0000092) (Drug Action)"	" 32"
"Ibandronate Action Pathway (SMP0000079) (Drug Action)"	" 43"	"Methyclothiazide Action Pathway (SMP0000081) (Drug Action)"	" 42"	"Celecoxib Action Pathway (SMP0000096) (Drug Action)"	" 36"	"Celecoxib Action Pathway (SMP0000096) (Drug Action)"	" 36"	"Zoledronate Action Pathway (SMP0000107) (Drug Action)"	" 33"	"Cerivastatin Action Pathway (SMP0000111) (Drug Action)"	" 32"
"Pravastatin Action Pathway (SMP0000089) (Drug Action)"	" 43"	"Disulfiram Action Pathway (SMP0000429) (Drug Action)"	" 42"	"Cerivastatin Action Pathway (SMP0000111) (Drug Action)"	" 37"	"Cerivastatin Action Pathway (SMP0000111) (Drug Action)"	" 37"	"Lovastatin Action Pathway (SMP0000099) (Drug Action)"	" 33"	"Simvastatin Action Pathway (SMP0000082) (Drug Action)"	" 33"
"Fluvastatin Action Pathway (SMP0000119) (Drug Action)"	" 44"	"Imatinib Inhibition of BCR-ABL (SMP0031694) (Drug Action)"	" 45"	"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	" 38"	"Chloroprocaine Action Pathway (SMP0000394) (Drug Action)"	" 38"	"Ponatinib Inhibition of BCR-ABL (SMP0031700) (Drug Action)"	" 34"	"Fluoxetine Action Pathway (SMP0000426) (Drug Action)"	" 33"
"Atorvastatin Action Pathway (SMP0000131) (Drug Action)"	" 44"	"Metolazone Action Pathway (SMP0000105) (Drug Action)"	" 45"	"Chlorothiazide Action Pathway (SMP0000078) (Drug Action)"	" 39"	"Chlorothiazide Action Pathway (SMP0000078) (Drug Action)"	" 39"	"Pravastatin Action Pathway (SMP0000089) (Drug Action)"	" 34"	"Zoledronate Action Pathway (SMP0000107) (Drug Action)"	" 34"
"Lovastatin Action Pathway (SMP0000099) (Drug Action)"	" 45"	"Dasatinib Inhibition of BCR-ABL (SMP0031696) (Drug Action)"	" 46"	"Chlorthalidone Action Pathway (SMP0000122) (Drug Action)"	" 40"	"Chlorthalidone Action Pathway (SMP0000122) (Drug Action)"	" 40"	"Pamidronate Action Pathway (SMP0000117) (Drug Action)"	" 35"	"Ibandronate Action Pathway (SMP0000079) (Drug Action)"	" 34"
"Risedronate Action Pathway (SMP0000112) (Drug Action)"	" 45"	"Quinethazone Action Pathway (SMP0000091) (Drug Action)"	" 47"	"Citalopram Action Pathway (SMP0000424) (Drug Action)"	" 41"	"Citalopram Action Pathway (SMP0000424) (Drug Action)"	" 41"	"Bosutinib Inhibition of BCR-ABL (SMP0031698) (Drug Action)"	" 38"	"Vinblastine Action Pathway (SMP0000436) (Drug Action)"	" 39"
"Cerivastatin Action Pathway (SMP0000111) (Drug Action)"	" 47"	"Spironolactone Action Pathway (SMP0000134) (Drug Action)"	" 47"	"Cocaine Action Pathway (SMP0000395) (Drug Action)"	" 42"	"Cocaine Action Pathway (SMP0000395) (Drug Action)"	" 42"	"Nilotinib Inhibition of BCR-ABL (SMP0031697) (Drug Action)"	" 38"	"3-Methylthiofentanyl Action Pathway (SMP0000679) (Drug Action)"	" 40"
"Alendronate Action Pathway (SMP0000095) (Drug Action)"	" 47"	"Polythiazide Action Pathway (SMP0000080) (Drug Action)"	" 47"	"Codeine Action Pathway (SMP0000405) (Drug Action)"	" 43"	"Codeine Action Pathway (SMP0000405) (Drug Action)"	" 43"	"Bafetinib Inhibition of BCR-ABL (SMP0031699) (Drug Action)"	" 39"	"Alfentanil Action Pathway (SMP0000413) (Drug Action)"	" 41"
"Simvastatin Action Pathway (SMP0000082) (Drug Action)"	" 48"	"Bafetinib Inhibition of BCR-ABL (SMP0031699) (Drug Action)"	" 48"	"Cyclophosphamide Action Pathway (SMP0000447) (Drug Action)"	" 44"	"Cyclophosphamide Action Pathway (SMP0000447) (Drug Action)"	" 44"	"Dasatinib Inhibition of BCR-ABL (SMP0031696) (Drug Action)"	" 40"	"Vinorelbine Action Pathway (SMP0000439) (Drug Action)"	" 42"
"Rosuvastatin Action Pathway (SMP0000092) (Drug Action)"	" 48"	"Torsemide Action Pathway (SMP0000118) (Drug Action)"	" 48"	"Cyclothiazide Action Pathway (SMP0000103) (Drug Action)"	" 45"	"Cyclothiazide Action Pathway (SMP0000103) (Drug Action)"	" 45"	"Imatinib Inhibition of BCR-ABL (SMP0031694) (Drug Action)"	" 41"	"Alvimopan Action Pathway (SMP0000685) (Drug Action)"	" 43"
"3-Methylthiofentanyl Action Pathway (SMP0000679) (Drug Action)"	" 48"	"Cocaine Action Pathway (SMP0000395) (Drug Action)"	" 49"	"Dasatinib Inhibition of BCR-ABL (SMP0031696) (Drug Action)"	" 46"	"Dasatinib Inhibition of BCR-ABL (SMP0031696) (Drug Action)"	" 46"	"Naloxone Action Pathway (SMP0000688) (Drug Action)"	" 47"	"Anileridine Action Pathway (SMP0000674) (Drug Action)"	" 44"
"Zoledronate Action Pathway (SMP0000107) (Drug Action)"	" 49"	"Triamterene Action Pathway (SMP0000132) (Drug Action)"	" 49"	"Desipramine Action Pathway (SMP0000423) (Drug Action)"	" 47"	"Desipramine Action Pathway (SMP0000423) (Drug Action)"	" 47"	"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	" 49"	"Dezocine Action Pathway (SMP0000676) (Drug Action)"	" 48"
"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	" 50"	"Trichlormethiazide Action Pathway (SMP0000121) (Drug Action)"	" 50"	"Dezocine Action Pathway (SMP0000676) (Drug Action)"	" 48"	"Dezocine Action Pathway (SMP0000676) (Drug Action)"	" 48"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	" 49"	"Naloxone Action Pathway (SMP0000688) (Drug Action)"	" 49"
"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	" 51"	"Bosutinib Inhibition of BCR-ABL (SMP0031698) (Drug Action)"	" 51"	"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	" 49"	"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	" 49"	"3-Methylthiofentanyl Action Pathway (SMP0000679) (Drug Action)"	" 50"	"Dibucaine Action Pathway (SMP0000396) (Drug Action)"	" 49"
"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	" 52"	"Vindesine Action Pathway (SMP0000438) (Drug Action)"	" 52"	"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	" 50"	"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	" 50"	"Alfentanil Action Pathway (SMP0000413) (Drug Action)"	" 52"	"Cocaine Action Pathway (SMP0000395) (Drug Action)"	" 50"
"Cocaine Action Pathway (SMP0000395) (Drug Action)"	" 52"	"Vincristine Action Pathway (SMP0000437) (Drug Action)"	" 53"	"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	" 51"	"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	" 51"	"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	" 53"	"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	" 52"
"Morphine Action Pathway (SMP0000406) (Drug Action)"	" 53"	"Vinorelbine Action Pathway (SMP0000439) (Drug Action)"	" 53"	"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	" 52"	"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	" 52"	"Alvimopan Action Pathway (SMP0000685) (Drug Action)"	" 54"	"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	" 56"
"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	" 60"	"Ponatinib Inhibition of BCR-ABL (SMP0031700) (Drug Action)"	" 58"	"Diltiazem Action Pathway (SMP0000359) (Drug Action)"	" 53"	"Diltiazem Action Pathway (SMP0000359) (Drug Action)"	" 53"	"Anileridine Action Pathway (SMP0000674) (Drug Action)"	" 55"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	" 57"
"Chlorothiazide Action Pathway (SMP0000078) (Drug Action)"	" 61"	"Nilotinib Inhibition of BCR-ABL (SMP0031697) (Drug Action)"	" 58"	"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	" 54"	"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	" 54"	"Amiloride Action Pathway (SMP0000133) (Drug Action)"	" 58"	"Methadyl Acetate Action Pathway (SMP0000678) (Drug Action)"	" 62"
"Acetylsalicylic Acid Action Pathway (SMP0000083) (Drug Action)"	" 64"	"Alendronate Action Pathway (SMP0000095) (Drug Action)"	" 60"	"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	" 55"	"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	" 55"	"Bendroflumethiazide Action Pathway (SMP0000090) (Drug Action)"	" 61"	"Diphenoxylate Action Pathway (SMP0000675) (Drug Action)"	" 63"
"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	" 66"	"Fluvastatin Action Pathway (SMP0000119) (Drug Action)"	" 61"	"Disopyramide Action Pathway (SMP0000325) (Drug Action)"	" 56"	"Disopyramide Action Pathway (SMP0000325) (Drug Action)"	" 56"	"Indapamide Action Pathway (SMP0000110) (Drug Action)"	" 62"	"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	" 65"
"Hydroflumethiazide Action Pathway (SMP0000108) (Drug Action)"	" 66"	"Atorvastatin Action Pathway (SMP0000131) (Drug Action)"	" 61"	"Disulfiram Action Pathway (SMP0000429) (Drug Action)"	" 57"	"Disulfiram Action Pathway (SMP0000429) (Drug Action)"	" 57"	"Methyclothiazide Action Pathway (SMP0000081) (Drug Action)"	" 62"	"Bupivacaine Action Pathway (SMP0000393) (Drug Action)"	" 65"
"Hydrochlorothiazide Action Pathway (SMP0000100) (Drug Action)"	" 67"	"Lovastatin Action Pathway (SMP0000099) (Drug Action)"	" 63"	"Dobutamine Action Pathway (SMP0000662) (Drug Action)"	" 58"	"Dobutamine Action Pathway (SMP0000662) (Drug Action)"	" 58"	"Ethacrynic Acid Action Pathway (SMP0000097) (Drug Action)"	" 62"	"Alprenolol Action Pathway (SMP0000297) (Drug Action)"	" 66"
"Chlorthalidone Action Pathway (SMP0000122) (Drug Action)"	" 68"	"Cerivastatin Action Pathway (SMP0000111) (Drug Action)"	" 65"	"Epinephrine Action Pathway (SMP0000661) (Drug Action)"	" 59"	"Epinephrine Action Pathway (SMP0000661) (Drug Action)"	" 59"	"Metolazone Action Pathway (SMP0000105) (Drug Action)"	" 63"	"Benzocaine Action Pathway (SMP0000392) (Drug Action)"	" 67"
"Naloxone Action Pathway (SMP0000688) (Drug Action)"	" 68"	"Ibandronate Action Pathway (SMP0000079) (Drug Action)"	" 67"	"Eplerenone Action Pathway (SMP0000135) (Drug Action)"	" 60"	"Eplerenone Action Pathway (SMP0000135) (Drug Action)"	" 60"	"Furosemide Action Pathway (SMP0000115) (Drug Action)"	" 64"	"Ethylmorphine Action Pathway (SMP0000681) (Drug Action)"	" 68"
"Spironolactone Action Pathway (SMP0000134) (Drug Action)"	" 69"	"3-Methylthiofentanyl Action Pathway (SMP0000679) (Drug Action)"	" 69"	"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	" 61"	"Escitalopram Action Pathway (SMP0000425) (Drug Action)"	" 61"	"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	" 64"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	" 68"
"Bumetanide Action Pathway (SMP0000088) (Drug Action)"	" 70"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	" 70"	"Esmolol Action Pathway (SMP0000301) (Drug Action)"	" 62"	"Esmolol Action Pathway (SMP0000301) (Drug Action)"	" 62"	"Eplerenone Action Pathway (SMP0000135) (Drug Action)"	" 65"	"Mepivacaine Action Pathway (SMP0000399) (Drug Action)"	" 69"
