"BreastCancer.TopK_median"	"BreastCancer.Scores_median"	"KidneyCancer.TopK_median"	"KidneyCancer.Scores_median"	"LungCancer.TopK_median"	"LungCancer.Scores_median"	"OvaryCancer.TopK_median"	"OvaryCancer.Scores_median"	"ProstateCancer.TopK_median"	"ProstateCancer.Scores_median"	"SkinCancer.TopK_median"	"SkinCancer.Scores_median"
"[DrgDis] Breast Cancer GSE2429[Enrichr_GeoDiseaseSig_Down]"	"10"	"[DrgDis] Renal carcinoma (EFO:0002890)[ThETA]"	"11"	"[DrgDis] Carcinoma, Non-Small-Cell Lung[PharmGKB_associated]"	"11"	"[DrgDis] Small cell carcinoma of ovary (C2212006)[DisGeNET_curated]"	"13"	"[DrgDis] prostate cancer (MONDO_0008315)[OpenTargets_literature]"	"12"	"[DrgDis] skin squamous cell carcinoma (MONDO_0002529)[OpenTargets_literature]"	"12"
"[DrgAdr] Adverse reaction (08.06.01.018) [ADReCS]"	"12"	"[DrgAdr] Neurotoxicity Syndromes (MESH:D020258) [CTD]"	"12"	"[DrgDis] non-small cell lung carcinoma (EFO_0003060)[OpenTargets_RNA]"	"12"	"[DrgDis] ovarian carcinoma (EFO_0001075)[OpenTargets_literature]"	"13"	"[DrgDis] prostate adenocarcinoma (EFO_0000673)[OpenTargets_literature]"	"13"	"[DrgDis] Cutaneous melanoma of the skin (CM)[Intogen]"	"13"
"[DrgDis] Malignant neoplasm of breast (C0006142)[DisGeNET_curated]"	"13"	"[DrgAdr] Neurotoxicity Syndromes (C0235032) [DisGeNET]"	"13"	"[DrgDis] lung cancer (MONDO_0008903)[OpenTargets_literature]"	"13"	"[DrgAdr] Cardiotoxicity (MESH:D066126) [CTD]"	"14"	"[DrgDis] Prostatic Neoplasms[PharmGKB_associated]"	"14"	"[DrgAdr] Cardiotoxicity (C0876994) [DisGeNET]"	"13"
"[DrgDis] breast cancer (MONDO_0007254)[OpenTargets_literature]"	"14"	"[DrgAdr] Cardiotoxicity (C0876994) [DisGeNET]"	"14"	"[DrgDis] Lung neuroendocrine cancer (LNET)[Intogen]"	"14"	"[DrgDis] ovarian clear cell cancer (MONDO_0000548)[OpenTargets_literature]"	"15"	"[DrgDis] prostate carcinoma (EFO_0001663)[OpenTargets_GA]"	"14"	"[DrgAdr] Cardiotoxicity (MESH:D066126) [CTD]"	"14"
"[DrgDis] Breast Cancer GSE3744[Enrichr_GeoDiseaseSig_Down]"	"15"	"[DrgAdr] Neurotoxicity (12.03.01.011) [ADReCS]"	"15"	"[DrgDis] non-small cell lung carcinoma (EFO_0003060)[OpenTargets_literature]"	"15"	"[DrgDis] Carcinoma, Ovarian Epithelial (C4721610)[DisGeNET_curated]"	"15"	"[DrgDis] Malignant neoplasm of prostate (C0376358)[DisGeNET_curated]"	"15"	"[DrgDis] Malignant neoplasm of skin (C0007114)[DisGeNET_curated]"	"14"
"[DrgDis] Sporadic Breast Carcinoma (C1336076)[DisGeNET_curated]"	"17"	"[DrgDis] Chromophobe renal cell carcinoma (RCH)[Intogen]"	"16"	"[DrgDis] small cell lung carcinoma (EFO_0000702)[OpenTargets_RNA]"	"16"	"[DrgDis] Ovary cancer (OV)[Intogen]"	"16"	"[DrgAdr] Cardiotoxicity (MESH:D066126) [CTD]"	"16"	"[DrgAdr] Neurotoxicity (12.03.01.011) [ADReCS]"	"15"
"[DrgDis] Breast Neoplasms, Male[PharmGKB_associated]"	"18"	"[DrgDis] Renal clear cell carcinoma (RCCC)[Intogen]"	"17"	"[DrgDis] lung carcinoma (EFO_0001071)[OpenTargets_RNA]"	"16"	"[DrgDis] Ovarian Serous Adenocarcinoma (C1335177)[DisGeNET_curated]"	"17"	"[DrgDis] prostate adenocarcinoma (EFO_0000673)[OpenTargets_GA]"	"16"	"[DrgDis] skin carcinoma (EFO_0009259)[OpenTargets_literature]"	"17"
"[DrgDis] Breast Cancer GSE3744[Enrichr_GeoDiseaseSig_Up]"	"18"	"[DrgDis] Renal papillary cell carcinoma (RPC)[Intogen]"	"18"	"[DrgAdr] Cardiotoxicity (MESH:D066126) [CTD]"	"18"	"[DrgDis] Ovarian clear cell carcinoma (C3544205)[DisGeNET_curated]"	"17"	"[DrgDis] prostate carcinoma (EFO_0001663)[OpenTargets_literature]"	"19"	"[DrgDis] skin cancer (MONDO_0002898)[OpenTargets_literature]"	"18"
"[DrgDis] Triple Negative Breast Neoplasms (C3539878)[DisGeNET_curated]"	"19"	"[DrgDis] kidney neoplasm (EFO_0003865)[OpenTargets_GA]"	"19"	"[DrgDis] small cell lung carcinoma (EFO_0000702)[OpenTargets_literature]"	"19"	"[DrgDis] Ovarian Endometrioid Adenocarcinoma (EFO_1000416)[OpenTargets_literature]"	"22"	"[DrgDis] metastatic prostate cancer (EFO_0000196)[OpenTargets_literature]"	"19"	"[DrgDis] Merkel cell skin cancer (EFO_1001471)[OpenTargets_literature]"	"18"
"[DrgDis] Breast adenocarcinoma (BRCA)[Intogen]"	"19"	"[DrgDis] kidney cancer (MONDO_0002367)[OpenTargets_GA]"	"20"	"[DrgDis] lung carcinoma (EFO_0001071)[OpenTargets_literature]"	"20"	"[DrgDis] Ovarian adenocarcinoma (C0948216)[DisGeNET_curated]"	"23"	"[DrgDis] prostate cancer (MONDO_0008315)[OpenTargets_GA]"	"20"	"[DrgAdr] Neurotoxicity Syndromes (C0235032) [DisGeNET]"	"18"
"[DrgDis] Breast adenocarcinoma (C0858252)[DisGeNET_curated]"	"20"	"[DrgDis] Carcinoma, Renal Cell[PharmGKB_associated]"	"21"	"[DrgAdr] Neurotoxicity Syndromes (MESH:D020258) [CTD]"	"21"	"[DrgAdr] Neurotoxicity Syndromes (MESH:D020258) [CTD]"	"23"	"[DrgAdr] Cardiotoxicity (C0876994) [DisGeNET]"	"21"	"[DrgAdr] Neurotoxicity Syndromes (MESH:D020258) [CTD]"	"19"
"[DrgDis] breast carcinoma (EFO_0000305)[OpenTargets_RNA]"	"21"	NA	NA	"[DrgAdr] Neurotoxicity Syndromes (C0235032) [DisGeNET]"	"22"	"[DrgDis] Ovarian Carcinoma (C0029925)[DisGeNET_curated]"	"23"	"[DrgDis] Adenocarcinoma of prostate (C0007112)[DisGeNET_curated]"	"22"	NA	NA
"[DrgDis] Breast Carcinoma (C0678222)[DisGeNET_curated]"	"23"	NA	NA	"[DrgDis] Carcinoma of lung (C0684249)[DisGeNET_curated]"	"23"	"[DrgDis] Ovarian Mucinous Adenocarcinoma (C1335167)[DisGeNET_curated]"	"24"	"[DrgAdr] Neurotoxicity Syndromes (MESH:D020258) [CTD]"	"24"	NA	NA
"[DrgDis] breast tumor luminal (EFO_0000306)[OpenTargets_literature]"	"24"	NA	NA	"[DrgDis] Small cell carcinoma of lung (C0149925)[DisGeNET_curated]"	"25"	"[DrgDis] ovarian carcinoma (EFO_0001075)[OpenTargets_GA]"	"24"	"[DrgDis] Prostate carcinoma (EFO_0001663)[ThETA]"	"24"	NA	NA
"[DrgDis] breast carcinoma (EFO_0000305)[OpenTargets_literature]"	"25"	NA	NA	"[DrgAdr] Neurotoxicity (12.03.01.011) [ADReCS]"	"25"	"[DrgAdr] Neurotoxicity Syndromes (C0235032) [DisGeNET]"	"25"	"[DrgAdr] Neurotoxicity (12.03.01.011) [ADReCS]"	"24"	NA	NA
"[DrgAdr] Cardiotoxicity (MESH:D066126) [CTD]"	"25"	NA	NA	"[DrgDis] Non-Small Cell Lung Carcinoma (C0007131)[DisGeNET_curated]"	"26"	"[DrgAdr] Neurotoxicity (12.03.01.011) [ADReCS]"	"26"	"[DrgAdr] Neurotoxicity Syndromes (C0235032) [DisGeNET]"	"25"	NA	NA
"[DrgAdr] Neurotoxicity (12.03.01.011) [ADReCS]"	"28"	NA	NA	"[DrgAdr] Cardiotoxicity (C0876994) [DisGeNET]"	"27"	"[DrgDis] Ovarian carcinoma (EFO_0001075)[ThETA]"	"26"	"[DrgDis] Prostate adenocarcinoma (PRAD)[Intogen]"	"26"	NA	NA
"[DrgDis] Breast Neoplasms[PharmGKB_associated]"	"28"	NA	NA	"[DrgDis] Lung squamous cell carcinoma (LUSC)[Intogen]"	"27"	"[DrgDis] ovarian cancer (MONDO_0008170)[OpenTargets_GA]"	"26"	NA	NA	NA	NA
"[DrgAdr] Neurotoxicity Syndromes (C0235032) [DisGeNET]"	"28"	NA	NA	"[DrgDis] Non small cell lung cancer (NSCLC)[Intogen]"	"28"	"[DrgAdr] Cardiotoxicity (C0876994) [DisGeNET]"	"26"	NA	NA	NA	NA
"[DrgDis] triple-negative breast cancer (EFO_0005537)[OpenTargets_literature]"	"29"	NA	NA	"[DrgDis] lung carcinoma (EFO_0001071)[ThETA]"	"31"	"[DrgDis] ovarian endometrial cancer (MONDO_0003812)[OpenTargets_literature]"	"28"	NA	NA	NA	NA
"[DrgAdr] Cardiotoxicity (C0876994) [DisGeNET]"	"30"	NA	NA	"[DrgDis] Small-cell lung cancer (SCLC)[Intogen]"	"31"	NA	NA	NA	NA	NA	NA
"[DrgDis] Breast carcinoma (EFO_0000305)[ThETA]"	"31"	NA	NA	"[DrgDis] Lung adenocarcinoma (LUAD)[Intogen]"	"32"	NA	NA	NA	NA	NA	NA
"[DrgAdr] Neurotoxicity Syndromes (MESH:D020258) [CTD]"	"31"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
