"BreastCancer.TopK_median"	"BreastCancer.Scores_median"	"KidneyCancer.TopK_median"	"KidneyCancer.Scores_median"	"LungCancer.TopK_median"	"LungCancer.Scores_median"	"OvaryCancer.TopK_median"	"OvaryCancer.Scores_median"	"ProstateCancer.TopK_median"	"ProstateCancer.Scores_median"	"SkinCancer.TopK_median"	"SkinCancer.Scores_median"
"Celecoxib Action Pathway (SMP0000096) (Drug Action)"	" 13"	"Bumetanide Action Pathway (SMP0000088) (Drug Action)"	" 20"	"Cerivastatin Action Pathway (SMP0000111) (Drug Action)"	" 12"	"Pravastatin Action Pathway (SMP0000089) (Drug Action)"	" 15"	"Cerivastatin Action Pathway (SMP0000111) (Drug Action)"	" 13"	"Methotrexate Action Pathway (SMP0000432) (Drug Action)"	" 12"
"Alendronate Action Pathway (SMP0000095) (Drug Action)"	" 14"	"Chlorothiazide Action Pathway (SMP0000078) (Drug Action)"	" 21"	"Fluvastatin Action Pathway (SMP0000119) (Drug Action)"	" 13"	"Risedronate Action Pathway (SMP0000112) (Drug Action)"	" 16"	"Fluvastatin Action Pathway (SMP0000119) (Drug Action)"	" 14"	"Phenytoin (Antiarrhythmic) Action Pathway (SMP0000327) (Drug Action)"	" 13"
"Atorvastatin Action Pathway (SMP0000131) (Drug Action)"	" 15"	"Chlorthalidone Action Pathway (SMP0000122) (Drug Action)"	" 22"	"Ibandronate Action Pathway (SMP0000079) (Drug Action)"	" 14"	"Rosuvastatin Action Pathway (SMP0000092) (Drug Action)"	" 17"	"Ibandronate Action Pathway (SMP0000079) (Drug Action)"	" 15"	"Ibuprofen Action Pathway (SMP0000086) (Drug Action)"	" 14"
"Ibuprofen Action Pathway (SMP0000086) (Drug Action)"	" 15"	"Cyclothiazide Action Pathway (SMP0000103) (Drug Action)"	" 23"	"Lovastatin Action Pathway (SMP0000099) (Drug Action)"	" 15"	"Simvastatin Action Pathway (SMP0000082) (Drug Action)"	" 18"	"Lovastatin Action Pathway (SMP0000099) (Drug Action)"	" 16"	"Celecoxib Action Pathway (SMP0000096) (Drug Action)"	" 15"
"Phenytoin (Antiarrhythmic) Action Pathway (SMP0000327) (Drug Action)"	" 15"	"Eplerenone Action Pathway (SMP0000135) (Drug Action)"	" 24"	"Pamidronate Action Pathway (SMP0000117) (Drug Action)"	" 16"	"Disulfiram Action Pathway (SMP0000429) (Drug Action)"	" 18"	"Pamidronate Action Pathway (SMP0000117) (Drug Action)"	" 17"	"Irinotecan Action Pathway (SMP0000433) (Drug Action)"	" 16"
"Cerivastatin Action Pathway (SMP0000111) (Drug Action)"	" 16"	"Ethacrynic Acid Action Pathway (SMP0000097) (Drug Action)"	" 25"	"Pravastatin Action Pathway (SMP0000089) (Drug Action)"	" 17"	"Zoledronate Action Pathway (SMP0000107) (Drug Action)"	" 19"	"Pravastatin Action Pathway (SMP0000089) (Drug Action)"	" 18"	"Cyclophosphamide Action Pathway (SMP0000447) (Drug Action)"	" 17"
"Fluvastatin Action Pathway (SMP0000119) (Drug Action)"	" 17"	"Furosemide Action Pathway (SMP0000115) (Drug Action)"	" 26"	"Disulfiram Action Pathway (SMP0000429) (Drug Action)"	" 17"	"Phenytoin (Antiarrhythmic) Action Pathway (SMP0000327) (Drug Action)"	" 19"	"Methotrexate Action Pathway (SMP0000432) (Drug Action)"	" 19"	"Ifosfamide Action Pathway (SMP0000448) (Drug Action)"	" 19"
"Ibandronate Action Pathway (SMP0000079) (Drug Action)"	" 18"	"Hydrochlorothiazide Action Pathway (SMP0000100) (Drug Action)"	" 27"	"Risedronate Action Pathway (SMP0000112) (Drug Action)"	" 18"	"Ibuprofen Action Pathway (SMP0000086) (Drug Action)"	" 20"	"Risedronate Action Pathway (SMP0000112) (Drug Action)"	" 19"	"Alendronate Action Pathway (SMP0000095) (Drug Action)"	" 20"
"Lovastatin Action Pathway (SMP0000099) (Drug Action)"	" 19"	"Hydroflumethiazide Action Pathway (SMP0000108) (Drug Action)"	" 28"	"Rosuvastatin Action Pathway (SMP0000092) (Drug Action)"	" 19"	"Celecoxib Action Pathway (SMP0000096) (Drug Action)"	" 21"	"Rosuvastatin Action Pathway (SMP0000092) (Drug Action)"	" 20"	"Atorvastatin Action Pathway (SMP0000131) (Drug Action)"	" 21"
"Pamidronate Action Pathway (SMP0000117) (Drug Action)"	" 20"	"Indapamide Action Pathway (SMP0000110) (Drug Action)"	" 29"	"Simvastatin Action Pathway (SMP0000082) (Drug Action)"	" 20"	"Morphine Action Pathway (SMP0000406) (Drug Action)"	" 22"	"Simvastatin Action Pathway (SMP0000082) (Drug Action)"	" 21"	"Cerivastatin Action Pathway (SMP0000111) (Drug Action)"	" 22"
"Pravastatin Action Pathway (SMP0000089) (Drug Action)"	" 21"	"Methyclothiazide Action Pathway (SMP0000081) (Drug Action)"	" 30"	"Zoledronate Action Pathway (SMP0000107) (Drug Action)"	" 21"	"Gemcitabine Action Pathway (SMP0000446) (Drug Action)"	" 23"	"Zoledronate Action Pathway (SMP0000107) (Drug Action)"	" 22"	"Fluvastatin Action Pathway (SMP0000119) (Drug Action)"	" 23"
"Risedronate Action Pathway (SMP0000112) (Drug Action)"	" 22"	"Metolazone Action Pathway (SMP0000105) (Drug Action)"	" 31"	"Irinotecan Action Pathway (SMP0000433) (Drug Action)"	" 22"	"Bafetinib Inhibition of BCR-ABL (SMP0031699) (Drug Action)"	" 24"	"Imipramine Action Pathway (SMP0000422) (Drug Action)"	" 23"	"Ibandronate Action Pathway (SMP0000079) (Drug Action)"	" 24"
"Rosuvastatin Action Pathway (SMP0000092) (Drug Action)"	" 23"	"Polythiazide Action Pathway (SMP0000080) (Drug Action)"	" 32"	"Celecoxib Action Pathway (SMP0000096) (Drug Action)"	" 23"	"Methotrexate Action Pathway (SMP0000432) (Drug Action)"	" 25"	"Phenytoin (Antiarrhythmic) Action Pathway (SMP0000327) (Drug Action)"	" 23"	"Lovastatin Action Pathway (SMP0000099) (Drug Action)"	" 25"
"Simvastatin Action Pathway (SMP0000082) (Drug Action)"	" 24"	"Quinethazone Action Pathway (SMP0000091) (Drug Action)"	" 33"	"Ibuprofen Action Pathway (SMP0000086) (Drug Action)"	" 25"	"Bosutinib Inhibition of BCR-ABL (SMP0031698) (Drug Action)"	" 25"	"Methadone Action Pathway (SMP0000408) (Drug Action)"	" 24"	"Pamidronate Action Pathway (SMP0000117) (Drug Action)"	" 26"
"Zoledronate Action Pathway (SMP0000107) (Drug Action)"	" 25"	"Spironolactone Action Pathway (SMP0000134) (Drug Action)"	" 34"	"Cyclophosphamide Action Pathway (SMP0000447) (Drug Action)"	" 26"	"Codeine Action Pathway (SMP0000405) (Drug Action)"	" 26"	"Nicotine Action Pathway (SMP0000431) (Drug Action)"	" 29"	"Pravastatin Action Pathway (SMP0000089) (Drug Action)"	" 27"
"Irinotecan Action Pathway (SMP0000433) (Drug Action)"	" 27"	"Torsemide Action Pathway (SMP0000118) (Drug Action)"	" 35"	"Gemcitabine Action Pathway (SMP0000446) (Drug Action)"	" 26"	"Dasatinib Inhibition of BCR-ABL (SMP0031696) (Drug Action)"	" 26"	"Acetaminophen  Action Pathway (SMP0000710) (Drug Action)"	" 30"	"Risedronate Action Pathway (SMP0000112) (Drug Action)"	" 28"
"Codeine Action Pathway (SMP0000405) (Drug Action)"	" 29"	"Triamterene Action Pathway (SMP0000132) (Drug Action)"	" 36"	"Ifosfamide Action Pathway (SMP0000448) (Drug Action)"	" 28"	"Ifosfamide Action Pathway (SMP0000448) (Drug Action)"	" 27"	"Acetylsalicylic Acid Action Pathway (SMP0000083) (Drug Action)"	" 31"	"Rosuvastatin Action Pathway (SMP0000092) (Drug Action)"	" 29"
"Fluoxetine Action Pathway (SMP0000426) (Drug Action)"	" 31"	"Trichlormethiazide Action Pathway (SMP0000121) (Drug Action)"	" 37"	"Phenytoin (Antiarrhythmic) Action Pathway (SMP0000327) (Drug Action)"	" 29"	"Imatinib Inhibition of BCR-ABL (SMP0031694) (Drug Action)"	" 27"	"Antipyrine Action Pathway (SMP0000692) (Drug Action)"	" 32"	"Morphine Action Pathway (SMP0000406) (Drug Action)"	" 30"
"Acetaminophen  Action Pathway (SMP0000710) (Drug Action)"	" 32"	"Acebutolol Action Pathway (SMP0000296) (Drug Action)"	" 38"	"Morphine Action Pathway (SMP0000406) (Drug Action)"	" 30"	"Cyclophosphamide Action Pathway (SMP0000447) (Drug Action)"	" 28"	"Antrafenine Action Pathway (SMP0000693) (Drug Action)"	" 33"	"Simvastatin Action Pathway (SMP0000082) (Drug Action)"	" 30"
"Imipramine Action Pathway (SMP0000422) (Drug Action)"	" 32"	"Alprenolol Action Pathway (SMP0000297) (Drug Action)"	" 39"	"Methotrexate Action Pathway (SMP0000432) (Drug Action)"	" 31"	"Nilotinib Inhibition of BCR-ABL (SMP0031697) (Drug Action)"	" 28"	"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	" 34"	"Codeine Action Pathway (SMP0000405) (Drug Action)"	" 31"
"Acetylsalicylic Acid Action Pathway (SMP0000083) (Drug Action)"	" 33"	"Amiodarone Action Pathway (SMP0000665) (Drug Action)"	" 40"	"Codeine Action Pathway (SMP0000405) (Drug Action)"	" 32"	"Ponatinib Inhibition of BCR-ABL (SMP0031700) (Drug Action)"	" 29"	"Carprofen Action Pathway (SMP0000694) (Drug Action)"	" 35"	"Zoledronate Action Pathway (SMP0000107) (Drug Action)"	" 31"
"Methadone Action Pathway (SMP0000408) (Drug Action)"	" 33"	"Amlodipine Action Pathway (SMP0000376) (Drug Action)"	" 41"	"Amiloride Action Pathway (SMP0000133) (Drug Action)"	" 32"	"Fluoxetine Action Pathway (SMP0000426) (Drug Action)"	" 31"	"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	" 36"	"Imipramine Action Pathway (SMP0000422) (Drug Action)"	" 33"
"Antipyrine Action Pathway (SMP0000692) (Drug Action)"	" 34"	"Arbutamine Action Pathway (SMP0000664) (Drug Action)"	" 42"	"Bendroflumethiazide Action Pathway (SMP0000090) (Drug Action)"	" 33"	"Imipramine Action Pathway (SMP0000422) (Drug Action)"	" 33"	"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	" 37"	"Methadone Action Pathway (SMP0000408) (Drug Action)"	" 34"
"Antrafenine Action Pathway (SMP0000693) (Drug Action)"	" 35"	"Atenolol Action Pathway (SMP0000298) (Drug Action)"	" 43"	"Bumetanide Action Pathway (SMP0000088) (Drug Action)"	" 34"	"Citalopram Action Pathway (SMP0000424) (Drug Action)"	" 33"	"Etodolac Action Pathway (SMP0000084) (Drug Action)"	" 38"	"Fluoxetine Action Pathway (SMP0000426) (Drug Action)"	" 36"
"Bromfenac Action Pathway (SMP0000102) (Drug Action)"	" 36"	"Betaxolol Action Pathway (SMP0000299) (Drug Action)"	" 44"	"Chlorothiazide Action Pathway (SMP0000078) (Drug Action)"	" 35"	"Methadone Action Pathway (SMP0000408) (Drug Action)"	" 34"	"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	" 39"	"Acebutolol Action Pathway (SMP0000296) (Drug Action)"	" 36"
"Carprofen Action Pathway (SMP0000694) (Drug Action)"	" 37"	"Bevantolol Action Pathway (SMP0000668) (Drug Action)"	" 45"	"Chlorthalidone Action Pathway (SMP0000122) (Drug Action)"	" 36"	"Amiloride Action Pathway (SMP0000133) (Drug Action)"	" 35"	"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	" 40"	"Alprenolol Action Pathway (SMP0000297) (Drug Action)"	" 37"
"Diclofenac Action Pathway (SMP0000093) (Drug Action)"	" 38"	"Bisoprolol Action Pathway (SMP0000300) (Drug Action)"	" 46"	"Lidocaine (Local Anaesthetic) Action Pathway (SMP0000398) (Drug Action)"	" 37"	"Bendroflumethiazide Action Pathway (SMP0000090) (Drug Action)"	" 36"	"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	" 41"	"Amiodarone Action Pathway (SMP0000665) (Drug Action)"	" 38"
"Diflunisal Action Pathway (SMP0000289) (Drug Action)"	" 39"	"Bopindolol Action Pathway (SMP0000657) (Drug Action)"	" 47"	"Cyclothiazide Action Pathway (SMP0000103) (Drug Action)"	" 37"	"Bumetanide Action Pathway (SMP0000088) (Drug Action)"	" 37"	"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	" 42"	"Amlodipine Action Pathway (SMP0000376) (Drug Action)"	" 39"
"Etodolac Action Pathway (SMP0000084) (Drug Action)"	" 40"	"Bupranolol Action Pathway (SMP0000670) (Drug Action)"	" 48"	"Eplerenone Action Pathway (SMP0000135) (Drug Action)"	" 38"	"Lidocaine (Local Anaesthetic) Action Pathway (SMP0000398) (Drug Action)"	" 38"	"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	" 43"	"Arbutamine Action Pathway (SMP0000664) (Drug Action)"	" 40"
"Etoricoxib Action Pathway (SMP0000695) (Drug Action)"	" 41"	"Carteolol Action Pathway (SMP0000658) (Drug Action)"	" 49"	"Ethacrynic Acid Action Pathway (SMP0000097) (Drug Action)"	" 39"	"Nicotine Action Pathway (SMP0000431) (Drug Action)"	" 38"	"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	" 44"	"Atenolol Action Pathway (SMP0000298) (Drug Action)"	" 41"
"Fenoprofen Action Pathway (SMP0000696) (Drug Action)"	" 42"	"Carvedilol Action Pathway (SMP0000367) (Drug Action)"	" 50"	"Furosemide Action Pathway (SMP0000115) (Drug Action)"	" 40"	"Chlorothiazide Action Pathway (SMP0000078) (Drug Action)"	" 38"	"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	" 45"	"Betaxolol Action Pathway (SMP0000299) (Drug Action)"	" 42"
"Flurbiprofen Action Pathway (SMP0000697) (Drug Action)"	" 43"	"Diltiazem Action Pathway (SMP0000359) (Drug Action)"	" 51"	"Hydrochlorothiazide Action Pathway (SMP0000100) (Drug Action)"	" 41"	"Chlorthalidone Action Pathway (SMP0000122) (Drug Action)"	" 39"	"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	" 46"	"Bevantolol Action Pathway (SMP0000668) (Drug Action)"	" 43"
"Indomethacin Action Pathway (SMP0000104) (Drug Action)"	" 44"	"Disopyramide Action Pathway (SMP0000325) (Drug Action)"	" 52"	"Hydroflumethiazide Action Pathway (SMP0000108) (Drug Action)"	" 42"	"Cyclothiazide Action Pathway (SMP0000103) (Drug Action)"	" 40"	"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	" 47"	"Bisoprolol Action Pathway (SMP0000300) (Drug Action)"	" 44"
"Ketoprofen Action Pathway (SMP0000085) (Drug Action)"	" 45"	"Dobutamine Action Pathway (SMP0000662) (Drug Action)"	" 53"	"Indapamide Action Pathway (SMP0000110) (Drug Action)"	" 43"	"Eplerenone Action Pathway (SMP0000135) (Drug Action)"	" 41"	"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	" 48"	"Bopindolol Action Pathway (SMP0000657) (Drug Action)"	" 45"
"Ketorolac Action Pathway (SMP0000098) (Drug Action)"	" 46"	"Epinephrine Action Pathway (SMP0000661) (Drug Action)"	" 54"	"Methyclothiazide Action Pathway (SMP0000081) (Drug Action)"	" 44"	"Ethacrynic Acid Action Pathway (SMP0000097) (Drug Action)"	" 42"	"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	" 49"	"Bupranolol Action Pathway (SMP0000670) (Drug Action)"	" 46"
"Lornoxicam Action Pathway (SMP0000700) (Drug Action)"	" 47"	"Esmolol Action Pathway (SMP0000301) (Drug Action)"	" 55"	"Metolazone Action Pathway (SMP0000105) (Drug Action)"	" 45"	"Furosemide Action Pathway (SMP0000115) (Drug Action)"	" 43"	"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	" 50"	"Carteolol Action Pathway (SMP0000658) (Drug Action)"	" 47"
"Lumiracoxib Action Pathway (SMP0000699) (Drug Action)"	" 48"	"Felodipine Action Pathway (SMP0000377) (Drug Action)"	" 56"	"Polythiazide Action Pathway (SMP0000080) (Drug Action)"	" 46"	"Hydrochlorothiazide Action Pathway (SMP0000100) (Drug Action)"	" 44"	"Naproxen Action Pathway (SMP0000120) (Drug Action)"	" 51"	"Carvedilol Action Pathway (SMP0000367) (Drug Action)"	" 48"
"Magnesium Salicylate Action Pathway (SMP0000698) (Drug Action)"	" 49"	"Flecainide Action Pathway (SMP0000331) (Drug Action)"	" 57"	"Quinethazone Action Pathway (SMP0000091) (Drug Action)"	" 47"	"Hydroflumethiazide Action Pathway (SMP0000108) (Drug Action)"	" 45"	"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	" 52"	"Diltiazem Action Pathway (SMP0000359) (Drug Action)"	" 49"
"Mefenamic Acid Action Pathway (SMP0000109) (Drug Action)"	" 50"	"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	" 58"	"Spironolactone Action Pathway (SMP0000134) (Drug Action)"	" 48"	"Indapamide Action Pathway (SMP0000110) (Drug Action)"	" 46"	"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	" 53"	"Disopyramide Action Pathway (SMP0000325) (Drug Action)"	" 50"
"Meloxicam Action Pathway (SMP0000106) (Drug Action)"	" 51"	"Morphine Action Pathway (SMP0000406) (Drug Action)"	" 58"	"Torsemide Action Pathway (SMP0000118) (Drug Action)"	" 49"	"Methyclothiazide Action Pathway (SMP0000081) (Drug Action)"	" 47"	"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	" 54"	"Dobutamine Action Pathway (SMP0000662) (Drug Action)"	" 51"
"Nabumetone Action Pathway (SMP0000114) (Drug Action)"	" 52"	"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	" 59"	"Triamterene Action Pathway (SMP0000132) (Drug Action)"	" 50"	"Metolazone Action Pathway (SMP0000105) (Drug Action)"	" 48"	"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	" 55"	"Epinephrine Action Pathway (SMP0000661) (Drug Action)"	" 52"
"Naproxen Action Pathway (SMP0000120) (Drug Action)"	" 53"	"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	" 60"	"Imipramine Action Pathway (SMP0000422) (Drug Action)"	" 51"	"Polythiazide Action Pathway (SMP0000080) (Drug Action)"	" 49"	"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	" 56"	"Esmolol Action Pathway (SMP0000301) (Drug Action)"	" 53"
"Nepafenac Action Pathway (SMP0000702) (Drug Action)"	" 54"	"Isradipine Action Pathway (SMP0000378) (Drug Action)"	" 61"	"Trichlormethiazide Action Pathway (SMP0000121) (Drug Action)"	" 51"	"Quinethazone Action Pathway (SMP0000091) (Drug Action)"	" 50"	"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	" 57"	"Felodipine Action Pathway (SMP0000377) (Drug Action)"	" 54"
"Oxaprozin Action Pathway (SMP0000113) (Drug Action)"	" 55"	"Labetalol Action Pathway (SMP0000368) (Drug Action)"	" 62"	"Methadone Action Pathway (SMP0000408) (Drug Action)"	" 52"	"Spironolactone Action Pathway (SMP0000134) (Drug Action)"	" 51"	"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	" 58"	"Flecainide Action Pathway (SMP0000331) (Drug Action)"	" 55"
"Phenylbutazone Action Pathway (SMP0000701) (Drug Action)"	" 56"	"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	" 63"	"Fluoxetine Action Pathway (SMP0000426) (Drug Action)"	" 53"	"Torsemide Action Pathway (SMP0000118) (Drug Action)"	" 52"	"Salsalate Action Pathway (SMP0000707) (Drug Action)"	" 59"	"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	" 56"
"Piroxicam Action Pathway (SMP0000077) (Drug Action)"	" 57"	"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	" 64"	"Citalopram Action Pathway (SMP0000424) (Drug Action)"	" 55"	"Triamterene Action Pathway (SMP0000132) (Drug Action)"	" 53"	"Sulindac Action Pathway (SMP0000094) (Drug Action)"	" 60"	"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	" 57"
"Rofecoxib Action Pathway (SMP0000087) (Drug Action)"	" 58"	"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	" 65"	"Nicotine Action Pathway (SMP0000431) (Drug Action)"	" 58"	"Trichlormethiazide Action Pathway (SMP0000121) (Drug Action)"	" 54"	"Suprofen Action Pathway (SMP0000101) (Drug Action)"	" 61"	"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	" 58"
"Salicylate-Sodium Action Pathway (SMP0000708) (Drug Action)"	" 59"	"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	" 66"	"Desipramine Action Pathway (SMP0000423) (Drug Action)"	" 58"	"Desipramine Action Pathway (SMP0000423) (Drug Action)"	" 56"	"Tenoxicam Action Pathway (SMP0000706) (Drug Action)"	" 62"	"Isradipine Action Pathway (SMP0000378) (Drug Action)"	" 59"
"Salicylic Acid Action Pathway (SMP0000709) (Drug Action)"	" 60"	"Nadolol Action Pathway (SMP0000303) (Drug Action)"	" 67"	"Acetaminophen  Action Pathway (SMP0000710) (Drug Action)"	" 59"	"Vinblastine Action Pathway (SMP0000436) (Drug Action)"	" 61"	"Tiaprofenic Acid Action Pathway (SMP0000705) (Drug Action)"	" 63"	"Labetalol Action Pathway (SMP0000368) (Drug Action)"	" 60"
"Salsalate Action Pathway (SMP0000707) (Drug Action)"	" 61"	"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	" 68"	"Nalbuphine Action Pathway (SMP0000691) (Drug Action)"	" 60"	"Nalbuphine Action Pathway (SMP0000691) (Drug Action)"	" 61"	"Lidocaine (Local Anaesthetic) Action Pathway (SMP0000398) (Drug Action)"	" 64"	"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	" 61"
"Sulindac Action Pathway (SMP0000094) (Drug Action)"	" 62"	"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	" 69"	"Acetylsalicylic Acid Action Pathway (SMP0000083) (Drug Action)"	" 60"	"Vinorelbine Action Pathway (SMP0000439) (Drug Action)"	" 62"	"Tolmetin Action Pathway (SMP0000704) (Drug Action)"	" 64"	"Metipranolol Action Pathway (SMP0000667) (Drug Action)"	" 62"
