"BreastCancer.TopK_median"	"BreastCancer.Scores_median"	"KidneyCancer.TopK_median"	"KidneyCancer.Scores_median"	"LungCancer.TopK_median"	"LungCancer.Scores_median"	"OvaryCancer.TopK_median"	"OvaryCancer.Scores_median"	"ProstateCancer.TopK_median"	"ProstateCancer.Scores_median"	"SkinCancer.TopK_median"	"SkinCancer.Scores_median"
"Ifosfamide Action Pathway (SMP0000448) (Drug Action)"	" 30"	"Cyclophosphamide Action Pathway (SMP0000447) (Drug Action)"	" 31"	"Ibandronate Action Pathway (SMP0000079) (Drug Action)"	" 29"	"Atorvastatin Action Pathway (SMP0000131) (Drug Action)"	" 30"	"Lovastatin Action Pathway (SMP0000099) (Drug Action)"	" 29"	"Zoledronate Action Pathway (SMP0000107) (Drug Action)"	" 30"
"Fluoxetine Action Pathway (SMP0000426) (Drug Action)"	" 31"	"Codeine Action Pathway (SMP0000405) (Drug Action)"	" 33"	"Fluoxetine Action Pathway (SMP0000426) (Drug Action)"	" 32"	"Fluoxetine Action Pathway (SMP0000426) (Drug Action)"	" 30"	"Citalopram Action Pathway (SMP0000424) (Drug Action)"	" 30"	"Ibandronate Action Pathway (SMP0000079) (Drug Action)"	" 30"
"Codeine Action Pathway (SMP0000405) (Drug Action)"	" 33"	"Citalopram Action Pathway (SMP0000424) (Drug Action)"	" 33"	"Codeine Action Pathway (SMP0000405) (Drug Action)"	" 33"	"Codeine Action Pathway (SMP0000405) (Drug Action)"	" 33"	"Codeine Action Pathway (SMP0000405) (Drug Action)"	" 34"	"Pamidronate Action Pathway (SMP0000117) (Drug Action)"	" 31"
"Lidocaine (Local Anaesthetic) Action Pathway (SMP0000398) (Drug Action)"	" 35"	"Desipramine Action Pathway (SMP0000423) (Drug Action)"	" 34"	"Lidocaine (Antiarrhythmic) Action Pathway (SMP0000328) (Drug Action)"	" 34"	"Citalopram Action Pathway (SMP0000424) (Drug Action)"	" 35"	"Lidocaine (Local Anaesthetic) Action Pathway (SMP0000398) (Drug Action)"	" 34"	"Simvastatin Action Pathway (SMP0000082) (Drug Action)"	" 33"
"Lidocaine (Antiarrhythmic) Action Pathway (SMP0000328) (Drug Action)"	" 35"	"Imipramine Action Pathway (SMP0000422) (Drug Action)"	" 35"	"Imipramine Action Pathway (SMP0000422) (Drug Action)"	" 36"	"Lidocaine (Local Anaesthetic) Action Pathway (SMP0000398) (Drug Action)"	" 36"	"Methadone Action Pathway (SMP0000408) (Drug Action)"	" 34"	"Imipramine Action Pathway (SMP0000422) (Drug Action)"	" 33"
"Imipramine Action Pathway (SMP0000422) (Drug Action)"	" 36"	"Nalbuphine Action Pathway (SMP0000691) (Drug Action)"	" 36"	"Lidocaine (Local Anaesthetic) Action Pathway (SMP0000398) (Drug Action)"	" 36"	"Desipramine Action Pathway (SMP0000423) (Drug Action)"	" 37"	"Nalbuphine Action Pathway (SMP0000691) (Drug Action)"	" 35"	"Methadone Action Pathway (SMP0000408) (Drug Action)"	" 35"
"Citalopram Action Pathway (SMP0000424) (Drug Action)"	" 36"	"Methadone Action Pathway (SMP0000408) (Drug Action)"	" 37"	"Citalopram Action Pathway (SMP0000424) (Drug Action)"	" 36"	"Imipramine Action Pathway (SMP0000422) (Drug Action)"	" 38"	"Desipramine Action Pathway (SMP0000423) (Drug Action)"	" 37"	"Lidocaine (Antiarrhythmic) Action Pathway (SMP0000328) (Drug Action)"	" 36"
"Methadone Action Pathway (SMP0000408) (Drug Action)"	" 37"	"Lidocaine (Local Anaesthetic) Action Pathway (SMP0000398) (Drug Action)"	" 38"	"Methadone Action Pathway (SMP0000408) (Drug Action)"	" 37"	"Nalbuphine Action Pathway (SMP0000691) (Drug Action)"	" 38"	"Imipramine Action Pathway (SMP0000422) (Drug Action)"	" 38"	"Desipramine Action Pathway (SMP0000423) (Drug Action)"	" 38"
"Desipramine Action Pathway (SMP0000423) (Drug Action)"	" 38"	"Nicotine Action Pathway (SMP0000431) (Drug Action)"	" 39"	"Desipramine Action Pathway (SMP0000423) (Drug Action)"	" 39"	"Methadone Action Pathway (SMP0000408) (Drug Action)"	" 38"	"Morphine Action Pathway (SMP0000406) (Drug Action)"	" 39"	"Lidocaine (Local Anaesthetic) Action Pathway (SMP0000398) (Drug Action)"	" 39"
"Nalbuphine Action Pathway (SMP0000691) (Drug Action)"	" 39"	"Ifosfamide Action Pathway (SMP0000448) (Drug Action)"	" 40"	"Nalbuphine Action Pathway (SMP0000691) (Drug Action)"	" 40"	"Lidocaine (Antiarrhythmic) Action Pathway (SMP0000328) (Drug Action)"	" 39"	"Nicotine Action Pathway (SMP0000431) (Drug Action)"	" 39"	"Nicotine Action Pathway (SMP0000431) (Drug Action)"	" 40"
"Nicotine Action Pathway (SMP0000431) (Drug Action)"	" 42"	"Lidocaine (Antiarrhythmic) Action Pathway (SMP0000328) (Drug Action)"	" 45"	"Nicotine Action Pathway (SMP0000431) (Drug Action)"	" 41"	"Nicotine Action Pathway (SMP0000431) (Drug Action)"	" 41"	"Lidocaine (Antiarrhythmic) Action Pathway (SMP0000328) (Drug Action)"	" 44"	"Nalbuphine Action Pathway (SMP0000691) (Drug Action)"	" 41"
"Vinorelbine Action Pathway (SMP0000439) (Drug Action)"	" 42"	"Spironolactone Action Pathway (SMP0000134) (Drug Action)"	" 45"	"Vinorelbine Action Pathway (SMP0000439) (Drug Action)"	" 42"	"Vinblastine Action Pathway (SMP0000436) (Drug Action)"	" 42"	"Vinorelbine Action Pathway (SMP0000439) (Drug Action)"	" 44"	"Vinblastine Action Pathway (SMP0000436) (Drug Action)"	" 42"
"Vinblastine Action Pathway (SMP0000436) (Drug Action)"	" 43"	"Hydroflumethiazide Action Pathway (SMP0000108) (Drug Action)"	" 47"	"Vinblastine Action Pathway (SMP0000436) (Drug Action)"	" 43"	"Vinorelbine Action Pathway (SMP0000439) (Drug Action)"	" 43"	"Vinblastine Action Pathway (SMP0000436) (Drug Action)"	" 47"	"Vinorelbine Action Pathway (SMP0000439) (Drug Action)"	" 43"
"Pindolol Action Pathway (SMP0000306) (Drug Action)"	" 55"	"Chlorothiazide Action Pathway (SMP0000078) (Drug Action)"	" 47"	"Dobutamine Action Pathway (SMP0000662) (Drug Action)"	" 52"	"Pindolol Action Pathway (SMP0000306) (Drug Action)"	" 50"	"Pentazocine Action Pathway (SMP0000686) (Drug Action)"	" 55"	"Verapamil Action Pathway (SMP0000375) (Drug Action)"	" 50"
"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	" 55"	"Methyclothiazide Action Pathway (SMP0000081) (Drug Action)"	" 48"	"Nimodipine Action Pathway (SMP0000380) (Drug Action)"	" 53"	"Nifedipine Action Pathway (SMP0000379) (Drug Action)"	" 51"	"Buprenorphine Action Pathway (SMP0000684) (Drug Action)"	" 58"	"Bevantolol Action Pathway (SMP0000668) (Drug Action)"	" 51"
"Sotalol Action Pathway (SMP0000660) (Drug Action)"	" 56"	"Quinethazone Action Pathway (SMP0000091) (Drug Action)"	" 49"	"Epinephrine Action Pathway (SMP0000661) (Drug Action)"	" 54"	"Bupranolol Action Pathway (SMP0000670) (Drug Action)"	" 53"	"3-Methylthiofentanyl Action Pathway (SMP0000679) (Drug Action)"	" 59"	"Atenolol Action Pathway (SMP0000298) (Drug Action)"	" 53"
"Epinephrine Action Pathway (SMP0000661) (Drug Action)"	" 57"	"Hydrochlorothiazide Action Pathway (SMP0000100) (Drug Action)"	" 49"	"Sotalol Action Pathway (SMP0000660) (Drug Action)"	" 56"	"Carvedilol Action Pathway (SMP0000367) (Drug Action)"	" 53"	"Hydrocodone Action Pathway (SMP0000411) (Drug Action)"	" 60"	"Felodipine Action Pathway (SMP0000377) (Drug Action)"	" 53"
"Carvedilol Action Pathway (SMP0000367) (Drug Action)"	" 58"	"Metolazone Action Pathway (SMP0000105) (Drug Action)"	" 50"	"Flecainide Action Pathway (SMP0000331) (Drug Action)"	" 56"	"Carteolol Action Pathway (SMP0000658) (Drug Action)"	" 54"	"Naltrexone Action Pathway (SMP0000687) (Drug Action)"	" 66"	"Metoprolol Action Pathway (SMP0000302) (Drug Action)"	" 57"
"Flecainide Action Pathway (SMP0000331) (Drug Action)"	" 60"	"Torsemide Action Pathway (SMP0000118) (Drug Action)"	" 50"	"Betaxolol Action Pathway (SMP0000299) (Drug Action)"	" 59"	"Arbutamine Action Pathway (SMP0000664) (Drug Action)"	" 55"	"Propoxyphene Action Pathway (SMP0000672) (Drug Action)"	" 68"	"Bupranolol Action Pathway (SMP0000670) (Drug Action)"	" 57"
"Isradipine Action Pathway (SMP0000378) (Drug Action)"	" 62"	"Bendroflumethiazide Action Pathway (SMP0000090) (Drug Action)"	" 52"	"Alprenolol Action Pathway (SMP0000297) (Drug Action)"	" 61"	"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	" 55"	"Anileridine Action Pathway (SMP0000674) (Drug Action)"	" 69"	"Pindolol Action Pathway (SMP0000306) (Drug Action)"	" 58"
"Nadolol Action Pathway (SMP0000303) (Drug Action)"	" 63"	"Trichlormethiazide Action Pathway (SMP0000121) (Drug Action)"	" 53"	"Diltiazem Action Pathway (SMP0000359) (Drug Action)"	" 61"	"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	" 58"	"Fentanyl Action Pathway (SMP0000415) (Drug Action)"	" 72"	"Diltiazem Action Pathway (SMP0000359) (Drug Action)"	" 60"
"Alprenolol Action Pathway (SMP0000297) (Drug Action)"	" 63"	"Cyclothiazide Action Pathway (SMP0000103) (Drug Action)"	" 53"	"Esmolol Action Pathway (SMP0000301) (Drug Action)"	" 61"	"Propranolol Action Pathway (SMP0000307) (Drug Action)"	" 59"	"Chlorothiazide Action Pathway (SMP0000078) (Drug Action)"	" 72"	"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	" 61"
"Arbutamine Action Pathway (SMP0000664) (Drug Action)"	" 63"	"Furosemide Action Pathway (SMP0000115) (Drug Action)"	" 54"	"Nitrendipine Action Pathway (SMP0000382) (Drug Action)"	" 62"	"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	" 59"	"Levorphanol Action Pathway (SMP0000673) (Drug Action)"	" 73"	"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	" 61"
"Labetalol Action Pathway (SMP0000368) (Drug Action)"	" 64"	"Triamterene Action Pathway (SMP0000132) (Drug Action)"	" 55"	"Atenolol Action Pathway (SMP0000298) (Drug Action)"	" 63"	"Bopindolol Action Pathway (SMP0000657) (Drug Action)"	" 60"	"Quinethazone Action Pathway (SMP0000091) (Drug Action)"	" 74"	"Procainamide (Antiarrhythmic) Action Pathway (SMP0000324) (Drug Action)"	" 61"
"Mexiletine Action Pathway (SMP0000329) (Drug Action)"	" 65"	"Amiloride Action Pathway (SMP0000133) (Drug Action)"	" 56"	"Bopindolol Action Pathway (SMP0000657) (Drug Action)"	" 63"	"Bisoprolol Action Pathway (SMP0000300) (Drug Action)"	" 61"	"Hydrochlorothiazide Action Pathway (SMP0000100) (Drug Action)"	" 75"	"Levobunolol Action Pathway (SMP0000666) (Drug Action)"	" 62"
"Ibutilide Action Pathway (SMP0000332) (Drug Action)"	" 66"	"Eplerenone Action Pathway (SMP0000135) (Drug Action)"	" 56"	"Amiodarone Action Pathway (SMP0000665) (Drug Action)"	" 64"	"Verapamil Action Pathway (SMP0000375) (Drug Action)"	" 62"	"Dimethylthiambutene Action Pathway (SMP0000680) (Drug Action)"	" 76"	"Alprenolol Action Pathway (SMP0000297) (Drug Action)"	" 62"
"Carteolol Action Pathway (SMP0000658) (Drug Action)"	" 68"	"Bumetanide Action Pathway (SMP0000088) (Drug Action)"	" 57"	"Felodipine Action Pathway (SMP0000377) (Drug Action)"	" 65"	"Amlodipine Action Pathway (SMP0000376) (Drug Action)"	" 63"	"Carfentanil Action Pathway (SMP0000414) (Drug Action)"	" 77"	"Timolol Action Pathway (SMP0000659) (Drug Action)"	" 62"
"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	" 68"	"Vinblastine Action Pathway (SMP0000436) (Drug Action)"	" 57"	"Nadolol Action Pathway (SMP0000303) (Drug Action)"	" 65"	"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	" 63"	"Sufentanil Action Pathway (SMP0000417) (Drug Action)"	" 78"	"Oxprenolol Action Pathway (SMP0000304) (Drug Action)"	" 63"
"Esmolol Action Pathway (SMP0000301) (Drug Action)"	" 69"	"Chlorthalidone Action Pathway (SMP0000122) (Drug Action)"	" 60"	"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	" 65"	"Dobutamine Action Pathway (SMP0000662) (Drug Action)"	" 64"	"Esmolol Action Pathway (SMP0000301) (Drug Action)"	" 79"	"Labetalol Action Pathway (SMP0000368) (Drug Action)"	" 63"
"Penbutolol Action Pathway (SMP0000305) (Drug Action)"	" 70"	"Vinorelbine Action Pathway (SMP0000439) (Drug Action)"	" 61"	"Fosphenytoin (Antiarrhythmic) Action Pathway (SMP0000326) (Drug Action)"	" 65"	"Nebivolol Action Pathway (SMP0000366) (Drug Action)"	" 64"	"Eplerenone Action Pathway (SMP0000135) (Drug Action)"	" 80"	"Bopindolol Action Pathway (SMP0000657) (Drug Action)"	" 64"
"Felodipine Action Pathway (SMP0000377) (Drug Action)"	" 70"	"Indapamide Action Pathway (SMP0000110) (Drug Action)"	" 61"	"Propranolol Action Pathway (SMP0000307) (Drug Action)"	" 66"	"Practolol Action Pathway (SMP0000669) (Drug Action)"	" 65"	"Dihydromorphine Action Pathway (SMP0000689) (Drug Action)"	" 81"	"Amiodarone Action Pathway (SMP0000665) (Drug Action)"	" 64"
"Quinidine Action Pathway (SMP0000323) (Drug Action)"	" 71"	"Polythiazide Action Pathway (SMP0000080) (Drug Action)"	" 62"	"Isoprenaline Action Pathway (SMP0000663) (Drug Action)"	" 66"	"Quinidine Action Pathway (SMP0000323) (Drug Action)"	" 67"	"Dezocine Action Pathway (SMP0000676) (Drug Action)"	" 82"	"Epinephrine Action Pathway (SMP0000661) (Drug Action)"	" 65"
