"BreastCancer.TopK_median"	"BreastCancer.Scores_median"	"KidneyCancer.TopK_median"	"KidneyCancer.Scores_median"	"LungCancer.TopK_median"	"LungCancer.Scores_median"	"OvaryCancer.TopK_median"	"OvaryCancer.Scores_median"	"ProstateCancer.TopK_median"	"ProstateCancer.Scores_median"	"SkinCancer.TopK_median"	"SkinCancer.Scores_median"
"[proximity_kernel] Drug toxicity (C0013221) [DisGeNET]"	"10"	"[proximity_closest] Poisoning (12.03.01.004) [ADReCS]"	"13"	"[proximity_closest] Chemical and Drug Induced Liver Injury (MESH:D056486) [CTD]"	"11"	"[proximity_closest] Chemical and Drug Induced Liver Injury (MESH:D056486) [CTD]"	"11"	"[proximity_shortest] Neurotoxicity Syndromes (C0235032) [DisGeNET]"	"12"	"[proximity_shortest] Cardiotoxicity (MESH:D066126) [CTD]"	"12"
"[proximity_shortest] Neurotoxicity (12.03.01.011) [ADReCS]"	"11"	"[proximity_kernel] Chemically-Induced Liver Toxicity (C4279912) [DisGeNET]"	"14"	"[proximity_shortest] Adverse reaction (08.06.01.018) [ADReCS]"	"12"	"[proximity_kernel] Neurotoxicity (12.03.01.011) [ADReCS]"	"12"	"[proximity_kernel] Chemical and Drug Induced Liver Injury (MESH:D056486) [CTD]"	"13"	"[proximity_shortest] Adverse reaction (08.06.01.018) [ADReCS]"	"12"
"[proximity_closest] Chemically-Induced Liver Toxicity (C4279912) [DisGeNET]"	"13"	"[proximity_shortest] Adverse reaction (08.06.01.018) [ADReCS]"	"14"	"[proximity_kernel] Neurotoxicity (12.03.01.011) [ADReCS]"	"13"	"[proximity_shortest] Adverse reaction (08.06.01.018) [ADReCS]"	"12"	"[proximity_closest] Chemically-Induced Liver Toxicity (C4279912) [DisGeNET]"	"16"	"[proximity_shortest] Neurotoxicity (12.03.01.011) [ADReCS]"	"13"
"[proximity_shortest] Neurotoxicity Syndromes (C0235032) [DisGeNET]"	"14"	"[proximity_shortest] Cardiotoxicity (C0876994) [DisGeNET]"	"17"	"[proximity_kernel] Cardiotoxicity (MESH:D066126) [CTD]"	"14"	"[proximity_shortest] Neurotoxicity Syndromes (C0235032) [DisGeNET]"	"15"	"[proximity_closest] Cardiotoxicity (C0876994) [DisGeNET]"	"17"	"[proximity_shortest] Neurotoxicity Syndromes (MESH:D020258) [CTD]"	"14"
"[proximity_shortest] Cardiotoxicity (MESH:D066126) [CTD]"	"17"	"[proximity_shortest] Cardiotoxicity (MESH:D066126) [CTD]"	"19"	"[proximity_shortest] Neurotoxicity (12.03.01.011) [ADReCS]"	"14"	"[proximity_shortest] Neurotoxicity (12.03.01.011) [ADReCS]"	"15"	"[proximity_closest] Poisoning (12.03.01.004) [ADReCS]"	"18"	"[proximity_kernel] Neurotoxicity Syndromes (MESH:D020258) [CTD]"	"15"
"[proximity_kernel] Cardiotoxicity (C0876994) [DisGeNET]"	"17"	"[proximity_shortest] Chemically-Induced Liver Toxicity (C4279912) [DisGeNET]"	"20"	"[proximity_kernel] Chemically-Induced Liver Toxicity (C4279912) [DisGeNET]"	"17"	"[proximity_shortest] Cardiotoxicity (C0876994) [DisGeNET]"	"17"	"[proximity_kernel] Adverse reaction (08.06.01.018) [ADReCS]"	"19"	"[proximity_shortest] Cardiotoxicity (C0876994) [DisGeNET]"	"15"
"[proximity_closest] Poisoning (12.03.01.004) [ADReCS]"	"19"	"[proximity_closest] Cardiotoxicity (MESH:D066126) [CTD]"	"20"	"[proximity_shortest] Cardiotoxicity (MESH:D066126) [CTD]"	"18"	"[proximity_shortest] Drug toxicity (C0013221) [DisGeNET]"	"18"	"[proximity_kernel] Neurotoxicity Syndromes (C0235032) [DisGeNET]"	"21"	"[proximity_kernel] Cardiotoxicity (C0876994) [DisGeNET]"	"18"
"[proximity_shortest] Drug toxicity (C0013221) [DisGeNET]"	"20"	"[proximity_shortest] Neurotoxicity (12.03.01.011) [ADReCS]"	"20"	"[proximity_shortest] Neurotoxicity Syndromes (C0235032) [DisGeNET]"	"18"	"[proximity_kernel] Chemically-Induced Liver Toxicity (C4279912) [DisGeNET]"	"18"	"[proximity_kernel] Chemically-Induced Liver Toxicity (C4279912) [DisGeNET]"	"21"	"[proximity_shortest] Poisoning (12.03.01.004) [ADReCS]"	"18"
"[proximity_shortest] Cardiotoxicity (C0876994) [DisGeNET]"	"21"	"[proximity_closest] Adverse reaction (08.06.01.018) [ADReCS]"	"21"	"[proximity_shortest] Cardiotoxicity (C0876994) [DisGeNET]"	"19"	"[proximity_kernel] Cardiotoxicity (MESH:D066126) [CTD]"	"19"	"[proximity_centre] Drug toxicity (C0013221) [DisGeNET]"	"22"	"[proximity_closest] Poisoning (12.03.01.004) [ADReCS]"	"19"
"[proximity_closest] Chemical and Drug Induced Liver Injury (MESH:D056486) [CTD]"	"21"	"[proximity_closest] Cardiotoxicity (C0876994) [DisGeNET]"	"22"	"[proximity_shortest] Drug toxicity (C0013221) [DisGeNET]"	"19"	"[proximity_shortest] Cardiotoxicity (MESH:D066126) [CTD]"	"19"	"[proximity_separation] Neurotoxicity Syndromes (C0235032) [DisGeNET]"	"22"	"[proximity_kernel] Chemical and Drug Induced Liver Injury (MESH:D056486) [CTD]"	"20"
"[proximity_kernel] Neurotoxicity Syndromes (MESH:D020258) [CTD]"	"21"	"[proximity_kernel] Neurotoxicity (12.03.01.011) [ADReCS]"	"23"	"[proximity_closest] Poisoning (12.03.01.004) [ADReCS]"	"21"	"[proximity_closest] Poisoning (12.03.01.004) [ADReCS]"	"20"	"[proximity_centre] Cardiotoxicity (C0876994) [DisGeNET]"	"24"	"[proximity_shortest] Drug toxicity (C0013221) [DisGeNET]"	"20"
"[proximity_shortest] Poisoning (12.03.01.004) [ADReCS]"	"25"	"[proximity_separation] Neurotoxicity Syndromes (C0235032) [DisGeNET]"	"24"	"[proximity_kernel] Cardiotoxicity (C0876994) [DisGeNET]"	"22"	"[proximity_kernel] Neurotoxicity Syndromes (MESH:D020258) [CTD]"	"22"	"[proximity_separation] Neurotoxicity Syndromes (MESH:D020258) [CTD]"	"24"	"[proximity_closest] Cardiotoxicity (C0876994) [DisGeNET]"	"21"
"[proximity_centre] Drug toxicity (C0013221) [DisGeNET]"	"25"	"[proximity_shortest] Drug toxicity (C0013221) [DisGeNET]"	"24"	"[proximity_separation] Neurotoxicity Syndromes (MESH:D020258) [CTD]"	"22"	"[proximity_separation] Chemical and Drug Induced Liver Injury (MESH:D056486) [CTD]"	"23"	"[proximity_closest] Neurotoxicity (12.03.01.011) [ADReCS]"	"26"	"[proximity_centre] Poisoning (12.03.01.004) [ADReCS]"	"23"
"[proximity_separation] Neurotoxicity Syndromes (C0235032) [DisGeNET]"	"26"	"[proximity_closest] Drug toxicity (C0013221) [DisGeNET]"	"25"	"[proximity_closest] Neurotoxicity (12.03.01.011) [ADReCS]"	"24"	"[proximity_closest] Drug toxicity (C0013221) [DisGeNET]"	"25"	"[proximity_kernel] Poisoning (12.03.01.004) [ADReCS]"	"27"	"[proximity_separation] Neurotoxicity Syndromes (C0235032) [DisGeNET]"	"25"
"[proximity_centre] Poisoning (12.03.01.004) [ADReCS]"	"26"	"[proximity_closest] Neurotoxicity (12.03.01.011) [ADReCS]"	"27"	"[proximity_separation] Chemical and Drug Induced Liver Injury (MESH:D056486) [CTD]"	"25"	"[proximity_separation] Neurotoxicity Syndromes (MESH:D020258) [CTD]"	"25"	"[proximity_centre] Cardiotoxicity (MESH:D066126) [CTD]"	"27"	"[proximity_shortest] Neurotoxicity Syndromes (C0235032) [DisGeNET]"	"25"
"[proximity_separation] Neurotoxicity Syndromes (MESH:D020258) [CTD]"	"27"	"[proximity_centre] Adverse reaction (08.06.01.018) [ADReCS]"	"27"	"[proximity_centre] Drug toxicity (C0013221) [DisGeNET]"	"27"	"[proximity_closest] Cardiotoxicity (C0876994) [DisGeNET]"	"25"	"[proximity_centre] Poisoning (12.03.01.004) [ADReCS]"	"28"	"[proximity_centre] Cardiotoxicity (MESH:D066126) [CTD]"	"25"
"[proximity_centre] Cardiotoxicity (C0876994) [DisGeNET]"	"28"	"[proximity_centre] Cardiotoxicity (C0876994) [DisGeNET]"	"28"	"[proximity_closest] Cardiotoxicity (C0876994) [DisGeNET]"	"27"	"[proximity_kernel] Cardiotoxicity (C0876994) [DisGeNET]"	"26"	"[proximity_separation] Cardiotoxicity (C0876994) [DisGeNET]"	"28"	"[proximity_centre] Drug toxicity (C0013221) [DisGeNET]"	"26"
"[proximity_kernel] Chemically-Induced Liver Toxicity (C4279912) [DisGeNET]"	"29"	"[proximity_separation] Neurotoxicity Syndromes (MESH:D020258) [CTD]"	"29"	"[proximity_shortest] Poisoning (12.03.01.004) [ADReCS]"	"28"	"[proximity_shortest] Poisoning (12.03.01.004) [ADReCS]"	"26"	"[proximity_centre] Adverse reaction (08.06.01.018) [ADReCS]"	"29"	"[proximity_closest] Neurotoxicity (12.03.01.011) [ADReCS]"	"27"
"[proximity_closest] Cardiotoxicity (C0876994) [DisGeNET]"	"30"	"[proximity_shortest] Chemical and Drug Induced Liver Injury (MESH:D056486) [CTD]"	"30"	"[proximity_centre] Cardiotoxicity (C0876994) [DisGeNET]"	"30"	"[proximity_closest] Adverse reaction (08.06.01.018) [ADReCS]"	"26"	"[proximity_closest] Cardiotoxicity (MESH:D066126) [CTD]"	"29"	"[proximity_centre] Cardiotoxicity (C0876994) [DisGeNET]"	"29"
"[proximity_centre] Cardiotoxicity (MESH:D066126) [CTD]"	"30"	"[proximity_centre] Cardiotoxicity (MESH:D066126) [CTD]"	"30"	"[proximity_closest] Drug toxicity (C0013221) [DisGeNET]"	"31"	"[proximity_centre] Drug toxicity (C0013221) [DisGeNET]"	"28"	"[proximity_closest] Chemical and Drug Induced Liver Injury (MESH:D056486) [CTD]"	"29"	"[proximity_closest] Cardiotoxicity (MESH:D066126) [CTD]"	"31"
"[proximity_closest] Cardiotoxicity (MESH:D066126) [CTD]"	"30"	"[proximity_centre] Poisoning (12.03.01.004) [ADReCS]"	"31"	"[proximity_centre] Poisoning (12.03.01.004) [ADReCS]"	"32"	"[proximity_closest] Neurotoxicity (12.03.01.011) [ADReCS]"	"30"	"[proximity_closest] Adverse reaction (08.06.01.018) [ADReCS]"	"30"	"[proximity_kernel] Neurotoxicity Syndromes (C0235032) [DisGeNET]"	"34"
"[proximity_centre] Adverse reaction (08.06.01.018) [ADReCS]"	"33"	"[proximity_centre] Chemical and Drug Induced Liver Injury (MESH:D056486) [CTD]"	"32"	"[proximity_centre] Cardiotoxicity (MESH:D066126) [CTD]"	"32"	"[proximity_centre] Cardiotoxicity (C0876994) [DisGeNET]"	"30"	"[proximity_shortest] Poisoning (12.03.01.004) [ADReCS]"	"30"	"[proximity_closest] Drug toxicity (C0013221) [DisGeNET]"	"34"
"[proximity_closest] Neurotoxicity (12.03.01.011) [ADReCS]"	"35"	"[proximity_centre] Chemically-Induced Liver Toxicity (C4279912) [DisGeNET]"	"33"	"[proximity_separation] Neurotoxicity Syndromes (C0235032) [DisGeNET]"	"33"	"[proximity_centre] Poisoning (12.03.01.004) [ADReCS]"	"30"	"[proximity_shortest] Chemically-Induced Liver Toxicity (C4279912) [DisGeNET]"	"31"	"[proximity_closest] Adverse reaction (08.06.01.018) [ADReCS]"	"35"
"[proximity_closest] Adverse reaction (08.06.01.018) [ADReCS]"	"36"	"[proximity_separation] Chemical and Drug Induced Liver Injury (MESH:D056486) [CTD]"	"34"	"[proximity_closest] Cardiotoxicity (MESH:D066126) [CTD]"	"34"	"[proximity_centre] Cardiotoxicity (MESH:D066126) [CTD]"	"32"	"[proximity_closest] Drug toxicity (C0013221) [DisGeNET]"	"31"	"[proximity_centre] Adverse reaction (08.06.01.018) [ADReCS]"	"35"
"[proximity_centre] Neurotoxicity Syndromes (MESH:D020258) [CTD]"	"36"	"[proximity_shortest] Poisoning (12.03.01.004) [ADReCS]"	"34"	"[proximity_closest] Adverse reaction (08.06.01.018) [ADReCS]"	"35"	"[proximity_closest] Cardiotoxicity (MESH:D066126) [CTD]"	"33"	"[proximity_kernel] Neurotoxicity Syndromes (MESH:D020258) [CTD]"	"32"	"[proximity_separation] Chemical and Drug Induced Liver Injury (MESH:D056486) [CTD]"	"36"
"[proximity_centre] Neurotoxicity (12.03.01.011) [ADReCS]"	"37"	"[proximity_kernel] Cardiotoxicity (MESH:D066126) [CTD]"	"35"	"[proximity_centre] Neurotoxicity (12.03.01.011) [ADReCS]"	"36"	"[proximity_centre] Adverse reaction (08.06.01.018) [ADReCS]"	"34"	"[proximity_kernel] Cardiotoxicity (C0876994) [DisGeNET]"	"34"	"[proximity_centre] Chemical and Drug Induced Liver Injury (MESH:D056486) [CTD]"	"36"
"[proximity_closest] Drug toxicity (C0013221) [DisGeNET]"	"38"	"[proximity_centre] Neurotoxicity (12.03.01.011) [ADReCS]"	"35"	"[proximity_centre] Neurotoxicity Syndromes (MESH:D020258) [CTD]"	"37"	"[proximity_kernel] Neurotoxicity Syndromes (C0235032) [DisGeNET]"	"38"	"[proximity_kernel] Neurotoxicity (12.03.01.011) [ADReCS]"	"35"	"[proximity_centre] Neurotoxicity Syndromes (C0235032) [DisGeNET]"	"36"
"[proximity_centre] Chemical and Drug Induced Liver Injury (MESH:D056486) [CTD]"	"38"	"[proximity_kernel] Cardiotoxicity (C0876994) [DisGeNET]"	"37"	"[proximity_centre] Adverse reaction (08.06.01.018) [ADReCS]"	"37"	"[proximity_separation] Neurotoxicity Syndromes (C0235032) [DisGeNET]"	"38"	"[proximity_kernel] Cardiotoxicity (MESH:D066126) [CTD]"	"38"	"[proximity_centre] Neurotoxicity (12.03.01.011) [ADReCS]"	"37"
"[proximity_kernel] Neurotoxicity (12.03.01.011) [ADReCS]"	"40"	"[proximity_centre] Drug toxicity (C0013221) [DisGeNET]"	"37"	"[proximity_kernel] Neurotoxicity Syndromes (MESH:D020258) [CTD]"	"38"	"[proximity_centre] Neurotoxicity Syndromes (C0235032) [DisGeNET]"	"38"	"[proximity_centre] Chemical and Drug Induced Liver Injury (MESH:D056486) [CTD]"	"38"	"[proximity_separation] Chemically-Induced Liver Toxicity (C4279912) [DisGeNET]"	"38"
"[proximity_separation] Neurotoxicity (12.03.01.011) [ADReCS]"	"40"	"[proximity_centre] Neurotoxicity Syndromes (MESH:D020258) [CTD]"	"38"	"[proximity_centre] Neurotoxicity Syndromes (C0235032) [DisGeNET]"	"39"	"[proximity_centre] Chemically-Induced Liver Toxicity (C4279912) [DisGeNET]"	"40"	"[proximity_centre] Neurotoxicity Syndromes (C0235032) [DisGeNET]"	"38"	"[proximity_centre] Neurotoxicity Syndromes (MESH:D020258) [CTD]"	"38"
"[proximity_centre] Chemically-Induced Liver Toxicity (C4279912) [DisGeNET]"	"40"	"[proximity_centre] Neurotoxicity Syndromes (C0235032) [DisGeNET]"	"39"	"[proximity_centre] Chemically-Induced Liver Toxicity (C4279912) [DisGeNET]"	"41"	"[proximity_centre] Neurotoxicity (12.03.01.011) [ADReCS]"	"41"	"[proximity_centre] Neurotoxicity Syndromes (MESH:D020258) [CTD]"	"39"	"[proximity_kernel] Neurotoxicity (12.03.01.011) [ADReCS]"	"39"
"[proximity_separation] Cardiotoxicity (C0876994) [DisGeNET]"	"41"	"[proximity_kernel] Neurotoxicity Syndromes (C0235032) [DisGeNET]"	"40"	"[proximity_separation] Neurotoxicity (12.03.01.011) [ADReCS]"	"42"	"[proximity_centre] Chemical and Drug Induced Liver Injury (MESH:D056486) [CTD]"	"41"	"[proximity_centre] Chemically-Induced Liver Toxicity (C4279912) [DisGeNET]"	"39"	"[proximity_kernel] Chemically-Induced Liver Toxicity (C4279912) [DisGeNET]"	"39"
"[proximity_centre] Neurotoxicity Syndromes (C0235032) [DisGeNET]"	"41"	"[proximity_kernel] Neurotoxicity Syndromes (MESH:D020258) [CTD]"	"41"	"[proximity_separation] Cardiotoxicity (MESH:D066126) [CTD]"	"43"	"[proximity_centre] Neurotoxicity Syndromes (MESH:D020258) [CTD]"	"42"	"[proximity_centre] Neurotoxicity (12.03.01.011) [ADReCS]"	"40"	"[proximity_centre] Chemically-Induced Liver Toxicity (C4279912) [DisGeNET]"	"40"
"[proximity_kernel] Neurotoxicity Syndromes (C0235032) [DisGeNET]"	"43"	"[proximity_separation] Adverse reaction (08.06.01.018) [ADReCS]"	"43"	"[proximity_separation] Chemically-Induced Liver Toxicity (C4279912) [DisGeNET]"	"43"	"[proximity_separation] Cardiotoxicity (C0876994) [DisGeNET]"	"44"	"[proximity_separation] Adverse reaction (08.06.01.018) [ADReCS]"	"43"	"[proximity_separation] Neurotoxicity Syndromes (MESH:D020258) [CTD]"	"41"
"[proximity_separation] Chemically-Induced Liver Toxicity (C4279912) [DisGeNET]"	"44"	"[proximity_separation] Chemically-Induced Liver Toxicity (C4279912) [DisGeNET]"	"44"	"[proximity_kernel] Neurotoxicity Syndromes (C0235032) [DisGeNET]"	"44"	"[proximity_separation] Adverse reaction (08.06.01.018) [ADReCS]"	"44"	"[proximity_separation] Poisoning (12.03.01.004) [ADReCS]"	"43"	"[proximity_separation] Adverse reaction (08.06.01.018) [ADReCS]"	"41"
"[proximity_separation] Poisoning (12.03.01.004) [ADReCS]"	"45"	"[proximity_separation] Neurotoxicity (12.03.01.011) [ADReCS]"	"45"	"[proximity_centre] Chemical and Drug Induced Liver Injury (MESH:D056486) [CTD]"	"45"	"[proximity_separation] Chemically-Induced Liver Toxicity (C4279912) [DisGeNET]"	"45"	"[proximity_separation] Drug toxicity (C0013221) [DisGeNET]"	"43"	"[proximity_separation] Poisoning (12.03.01.004) [ADReCS]"	"46"
"[proximity_separation] Adverse reaction (08.06.01.018) [ADReCS]"	"45"	"[proximity_separation] Cardiotoxicity (MESH:D066126) [CTD]"	"47"	"[proximity_separation] Adverse reaction (08.06.01.018) [ADReCS]"	"47"	"[proximity_separation] Poisoning (12.03.01.004) [ADReCS]"	"45"	"[proximity_separation] Neurotoxicity (12.03.01.011) [ADReCS]"	"44"	"[proximity_separation] Neurotoxicity (12.03.01.011) [ADReCS]"	"47"
"[proximity_separation] Chemical and Drug Induced Liver Injury (MESH:D056486) [CTD]"	"47"	"[proximity_separation] Poisoning (12.03.01.004) [ADReCS]"	"47"	"[proximity_separation] Poisoning (12.03.01.004) [ADReCS]"	"48"	"[proximity_separation] Neurotoxicity (12.03.01.011) [ADReCS]"	"46"	"[proximity_separation] Chemical and Drug Induced Liver Injury (MESH:D056486) [CTD]"	"45"	"[proximity_separation] Cardiotoxicity (MESH:D066126) [CTD]"	"48"
"[proximity_separation] Cardiotoxicity (MESH:D066126) [CTD]"	"48"	"[proximity_separation] Cardiotoxicity (C0876994) [DisGeNET]"	"49"	"[proximity_separation] Cardiotoxicity (C0876994) [DisGeNET]"	"49"	"[proximity_separation] Cardiotoxicity (MESH:D066126) [CTD]"	"48"	"[proximity_separation] Cardiotoxicity (MESH:D066126) [CTD]"	"47"	"[proximity_separation] Cardiotoxicity (C0876994) [DisGeNET]"	"49"
"[proximity_separation] Drug toxicity (C0013221) [DisGeNET]"	"49"	"[proximity_separation] Drug toxicity (C0013221) [DisGeNET]"	"50"	"[proximity_separation] Drug toxicity (C0013221) [DisGeNET]"	"50"	"[proximity_separation] Drug toxicity (C0013221) [DisGeNET]"	"50"	"[proximity_separation] Chemically-Induced Liver Toxicity (C4279912) [DisGeNET]"	"48"	"[proximity_separation] Drug toxicity (C0013221) [DisGeNET]"	"50"
