"BreastCancer.TopK_median"	"BreastCancer.Scores_median"	"KidneyCancer.TopK_median"	"KidneyCancer.Scores_median"	"LungCancer.TopK_median"	"LungCancer.Scores_median"	"OvaryCancer.TopK_median"	"OvaryCancer.Scores_median"	"ProstateCancer.TopK_median"	"ProstateCancer.Scores_median"	"SkinCancer.TopK_median"	"SkinCancer.Scores_median"
"Sphingolipid signaling pathway (hsa04071)"	"13"	"MAPK signaling pathway (hsa04010)"	"14"	"MAPK signaling pathway (hsa04010)"	"13"	"Carbon metabolism (hsa01200)"	"13"	"Rap1 signaling pathway (hsa04015)"	"14"	"T cell receptor signaling pathway (hsa04660)"	"13"
"Toll-like receptor signaling pathway (hsa04620)"	"13"	"Sphingolipid signaling pathway (hsa04071)"	"15"	"Sphingolipid signaling pathway (hsa04071)"	"14"	"Sphingolipid signaling pathway (hsa04071)"	"13"	"Ras signaling pathway (hsa04014)"	"15"	"Cytokine-cytokine receptor interaction (hsa04060)"	"13"
"Gap junction (hsa04540)"	"15"	"Carbon metabolism (hsa01200)"	"15"	"Adherens junction (hsa04520)"	"15"	"Adherens junction (hsa04520)"	"14"	"TNF signaling pathway (hsa04668)"	"16"	"MAPK signaling pathway (hsa04010)"	"15"
"FoxO signaling pathway (hsa04068)"	"16"	"Ras signaling pathway (hsa04014)"	"15"	"JAK-STAT signaling pathway (hsa04630)"	"16"	"Ras signaling pathway (hsa04014)"	"15"	"MAPK signaling pathway (hsa04010)"	"17"	"Adherens junction (hsa04520)"	"16"
"Carbon metabolism (hsa01200)"	"17"	"Adherens junction (hsa04520)"	"18"	"FoxO signaling pathway (hsa04068)"	"17"	"MAPK signaling pathway (hsa04010)"	"18"	"Adherens junction (hsa04520)"	"18"	"FoxO signaling pathway (hsa04068)"	"16"
"PI3K-Akt signaling pathway (hsa04151)"	"18"	"NF-kappa B signaling pathway (hsa04064)"	"19"	"Carbon metabolism (hsa01200)"	"18"	"FoxO signaling pathway (hsa04068)"	"18"	"FoxO signaling pathway (hsa04068)"	"18"	"PI3K-Akt signaling pathway (hsa04151)"	"18"
"TNF signaling pathway (hsa04668)"	"19"	"JAK-STAT signaling pathway (hsa04630)"	"19"	"Central carbon metabolism in cancer (hsa05230)"	"19"	"Autophagy - animal (hsa04140)"	"19"	"Autophagy - animal (hsa04140)"	"19"	"Sphingolipid signaling pathway (hsa04071)"	"19"
"Cytokine-cytokine receptor interaction (hsa04060)"	"20"	"Autophagy - animal (hsa04140)"	"20"	"AMPK signaling pathway (hsa04152)"	"20"	"TNF signaling pathway (hsa04668)"	"20"	"Central carbon metabolism in cancer (hsa05230)"	"19"	"NF-kappa B signaling pathway (hsa04064)"	"20"
"Central carbon metabolism in cancer (hsa05230)"	"21"	"TNF signaling pathway (hsa04668)"	"20"	"TNF signaling pathway (hsa04668)"	"21"	"MicroRNAs in cancer (hsa05206)"	"21"	"Carbon metabolism (hsa01200)"	"21"	"Carbon metabolism (hsa01200)"	"21"
"JAK-STAT signaling pathway (hsa04630)"	"22"	"PI3K-Akt signaling pathway (hsa04151)"	"22"	"MicroRNAs in cancer (hsa05206)"	"22"	"Central carbon metabolism in cancer (hsa05230)"	"21"	"MicroRNAs in cancer (hsa05206)"	"21"	"Gap junction (hsa04540)"	"22"
"MicroRNAs in cancer (hsa05206)"	"23"	"FoxO signaling pathway (hsa04068)"	"22"	"Autophagy - animal (hsa04140)"	"22"	"AMPK signaling pathway (hsa04152)"	"22"	"AMPK signaling pathway (hsa04152)"	"23"	"Leukocyte transendothelial migration (hsa04670)"	"23"
"Autophagy - animal (hsa04140)"	"23"	"Homologous recombination (hsa03440)"	"25"	"Cytokine-cytokine receptor interaction (hsa04060)"	"23"	"Gap junction (hsa04540)"	"24"	"Glycolysis / Gluconeogenesis (hsa00010)"	"24"	"Central carbon metabolism in cancer (hsa05230)"	"24"
"Glycolysis / Gluconeogenesis (hsa00010)"	"25"	"Leukocyte transendothelial migration (hsa04670)"	"26"	"Gap junction (hsa04540)"	"24"	"Cytokine-cytokine receptor interaction (hsa04060)"	"25"	"Gap junction (hsa04540)"	"24"	"Base excision repair (hsa03410)"	"25"
"NF-kappa B signaling pathway (hsa04064)"	"26"	"ECM-receptor interaction (hsa04512)"	"27"	"Leukocyte transendothelial migration (hsa04670)"	"26"	"Leukocyte transendothelial migration (hsa04670)"	"26"	"Cytokine-cytokine receptor interaction (hsa04060)"	"26"	"AMPK signaling pathway (hsa04152)"	"26"
"Leukocyte transendothelial migration (hsa04670)"	"27"	"Base excision repair (hsa03410)"	"27"	"Glycolysis / Gluconeogenesis (hsa00010)"	"27"	"Glycolysis / Gluconeogenesis (hsa00010)"	"27"	"Thyroid hormone signaling pathway (hsa04919)"	"27"	"Wnt signaling pathway (hsa04310)"	"27"
"ECM-receptor interaction (hsa04512)"	"28"	"Gap junction (hsa04540)"	"28"	"Thyroid hormone signaling pathway (hsa04919)"	"28"	"Thyroid hormone signaling pathway (hsa04919)"	"28"	"Leukocyte transendothelial migration (hsa04670)"	"28"	"Autophagy - animal (hsa04140)"	"28"
"AMPK signaling pathway (hsa04152)"	"29"	"Glycolysis / Gluconeogenesis (hsa00010)"	"29"	"Base excision repair (hsa03410)"	"30"	"NF-kappa B signaling pathway (hsa04064)"	"29"	"NF-kappa B signaling pathway (hsa04064)"	"28"	"Signaling pathways regulating pluripotency of stem cells (hsa04550)"	"29"
"Apoptosis (hsa04210)"	"30"	"Mismatch repair (hsa03430)"	"30"	"NF-kappa B signaling pathway (hsa04064)"	"30"	"Apoptosis (hsa04210)"	"30"	"Apoptosis (hsa04210)"	"30"	"Mismatch repair (hsa03430)"	"29"
"Base excision repair (hsa03410)"	"31"	"Central carbon metabolism in cancer (hsa05230)"	"31"	"Apoptosis (hsa04210)"	"30"	"Base excision repair (hsa03410)"	"31"	"Base excision repair (hsa03410)"	"32"	"Homologous recombination (hsa03440)"	"32"
"Thyroid hormone signaling pathway (hsa04919)"	"32"	"Cell adhesion molecules (hsa04514)"	"32"	"ECM-receptor interaction (hsa04512)"	"33"	"PPAR signaling pathway (hsa03320)"	"32"	"Mismatch repair (hsa03430)"	"33"	"Apoptosis (hsa04210)"	"32"
"Signaling pathways regulating pluripotency of stem cells (hsa04550)"	"32"	"TGF-beta signaling pathway (hsa04350)"	"33"	"Mismatch repair (hsa03430)"	"34"	"Mismatch repair (hsa03430)"	"33"	"ECM-receptor interaction (hsa04512)"	"33"	"Thyroid hormone signaling pathway (hsa04919)"	"32"
"Mismatch repair (hsa03430)"	"34"	"Tight junction (hsa04530)"	"34"	"Signaling pathways regulating pluripotency of stem cells (hsa04550)"	"34"	"Homologous recombination (hsa03440)"	"34"	"Signaling pathways regulating pluripotency of stem cells (hsa04550)"	"34"	"MicroRNAs in cancer (hsa05206)"	"34"
"TGF-beta signaling pathway (hsa04350)"	"36"	"Apoptosis (hsa04210)"	"35"	"PPAR signaling pathway (hsa03320)"	"35"	"Signaling pathways regulating pluripotency of stem cells (hsa04550)"	"35"	"Homologous recombination (hsa03440)"	"35"	"Cell adhesion molecules (hsa04514)"	"35"
"Cell adhesion molecules (hsa04514)"	"36"	"MicroRNAs in cancer (hsa05206)"	"36"	"Homologous recombination (hsa03440)"	"35"	"ECM-receptor interaction (hsa04512)"	"36"	"PPAR signaling pathway (hsa03320)"	"35"	"Primary immunodeficiency (hsa05340)"	"36"
"PPAR signaling pathway (hsa03320)"	"37"	"Phagosome (hsa04145)"	"37"	"TGF-beta signaling pathway (hsa04350)"	"37"	"Primary immunodeficiency (hsa05340)"	"37"	"Glucagon signaling pathway (hsa04922)"	"36"	"Glycolysis / Gluconeogenesis (hsa00010)"	"38"
"Homologous recombination (hsa03440)"	"38"	"Thyroid hormone signaling pathway (hsa04919)"	"38"	"Primary immunodeficiency (hsa05340)"	"38"	"p53 signaling pathway (hsa04115)"	"38"	"Primary immunodeficiency (hsa05340)"	"37"	"Phagosome (hsa04145)"	"38"
"Primary immunodeficiency (hsa05340)"	"39"	"Complement and coagulation cascades (hsa04610)"	"39"	"Wnt signaling pathway (hsa04310)"	"39"	"Cell adhesion molecules (hsa04514)"	"40"	"Tight junction (hsa04530)"	"39"	"TGF-beta signaling pathway (hsa04350)"	"39"
"Wnt signaling pathway (hsa04310)"	"41"	"Hippo signaling pathway (hsa04390)"	"40"	"Cell adhesion molecules (hsa04514)"	"41"	"NOD-like receptor signaling pathway (hsa04621)"	"41"	"Cell adhesion molecules (hsa04514)"	"39"	"NOD-like receptor signaling pathway (hsa04621)"	"40"
"NOD-like receptor signaling pathway (hsa04621)"	"42"	"Primary immunodeficiency (hsa05340)"	"43"	"NOD-like receptor signaling pathway (hsa04621)"	"42"	"TGF-beta signaling pathway (hsa04350)"	"41"	"Phagosome (hsa04145)"	"42"	"p53 signaling pathway (hsa04115)"	"41"
"Proteasome (hsa03050)"	"43"	"Lysosome (hsa04142)"	"43"	"Phagosome (hsa04145)"	"42"	"Phagosome (hsa04145)"	"42"	"p53 signaling pathway (hsa04115)"	"42"	"ECM-receptor interaction (hsa04512)"	"41"
"Phagosome (hsa04145)"	"43"	"Proteasome (hsa03050)"	"44"	"Hippo signaling pathway (hsa04390)"	"43"	"Wnt signaling pathway (hsa04310)"	"43"	"Proteasome (hsa03050)"	"43"	"Hippo signaling pathway (hsa04390)"	"42"
"Hippo signaling pathway (hsa04390)"	"44"	"Hedgehog signaling pathway (hsa04340)"	"44"	"Tight junction (hsa04530)"	"43"	"Glucagon signaling pathway (hsa04922)"	"44"	"TGF-beta signaling pathway (hsa04350)"	"44"	"Hedgehog signaling pathway (hsa04340)"	"44"
"Hedgehog signaling pathway (hsa04340)"	"44"	"p53 signaling pathway (hsa04115)"	"44"	"Glucagon signaling pathway (hsa04922)"	"44"	"Tight junction (hsa04530)"	"45"	"Sulfur metabolism (hsa00920)"	"45"	"PPAR signaling pathway (hsa03320)"	"45"
"p53 signaling pathway (hsa04115)"	"46"	"Chemical carcinogenesis - DNA adducts (hsa05204)"	"44"	"p53 signaling pathway (hsa04115)"	"46"	"Sulfur metabolism (hsa00920)"	"47"	"Wnt signaling pathway (hsa04310)"	"47"	"Sulfur metabolism (hsa00920)"	"46"
"Tight junction (hsa04530)"	"47"	"Sulfur metabolism (hsa00920)"	"45"	"Hedgehog signaling pathway (hsa04340)"	"47"	"Complement and coagulation cascades (hsa04610)"	"48"	"NOD-like receptor signaling pathway (hsa04621)"	"47"	"Cytosolic DNA-sensing pathway (hsa04623)"	"48"
"Glucagon signaling pathway (hsa04922)"	"48"	"PPAR signaling pathway (hsa03320)"	"46"	"Proteasome (hsa03050)"	"48"	"Hippo signaling pathway (hsa04390)"	"48"	"Hippo signaling pathway (hsa04390)"	"48"	"Chemical carcinogenesis - DNA adducts (hsa05204)"	"48"
"Sulfur metabolism (hsa00920)"	"49"	"Signaling pathways regulating pluripotency of stem cells (hsa04550)"	"48"	"Sulfur metabolism (hsa00920)"	"49"	"Proteasome (hsa03050)"	"49"	"Cytosolic DNA-sensing pathway (hsa04623)"	"49"	"Complement and coagulation cascades (hsa04610)"	"49"
"Complement and coagulation cascades (hsa04610)"	"50"	"Cytosolic DNA-sensing pathway (hsa04623)"	"50"	"Lysosome (hsa04142)"	"51"	"Hedgehog signaling pathway (hsa04340)"	"50"	"Lysosome (hsa04142)"	"51"	"Proteasome (hsa03050)"	"50"
"Chemical carcinogenesis - DNA adducts (hsa05204)"	"51"	"NOD-like receptor signaling pathway (hsa04621)"	"51"	"Complement and coagulation cascades (hsa04610)"	"51"	"Lysosome (hsa04142)"	"51"	"Chemical carcinogenesis - DNA adducts (hsa05204)"	"51"	"Glucagon signaling pathway (hsa04922)"	"51"
"Citrate cycle (TCA cycle) (hsa00020)"	"52"	"Wnt signaling pathway (hsa04310)"	"52"	"Citrate cycle (TCA cycle) (hsa00020)"	"53"	"Cytosolic DNA-sensing pathway (hsa04623)"	"51"	"Hedgehog signaling pathway (hsa04340)"	"51"	"Lysosome (hsa04142)"	"52"
"Cytosolic DNA-sensing pathway (hsa04623)"	"53"	"Glucagon signaling pathway (hsa04922)"	"53"	"Cytosolic DNA-sensing pathway (hsa04623)"	"53"	"Chemical carcinogenesis - DNA adducts (hsa05204)"	"53"	"Complement and coagulation cascades (hsa04610)"	"52"	"Citrate cycle (TCA cycle) (hsa00020)"	"53"
"Lysosome (hsa04142)"	"54"	"Citrate cycle (TCA cycle) (hsa00020)"	"54"	"Chemical carcinogenesis - DNA adducts (hsa05204)"	"54"	"Citrate cycle (TCA cycle) (hsa00020)"	"53"	"Citrate cycle (TCA cycle) (hsa00020)"	"53"	"Tight junction (hsa04530)"	"54"
